,review_id,restaurant_id,page_index,title,date,author_name,author_location,text,rating,city,restaurant_name,language_code,text_noanonymization
323,906529291,10322027,7,Lissabon vor Ort ,2023-07-29,GeKaReisen,"Bayern, Deutschland",Lebendiges tolles Lokal. Guter und freundlicher Service und ein echt gutes Essen! :) Fisch besonders zu empfehlen und es liegt viel viel gutes am Teller:),4.0,hamburg,Ola Lisboa,de,Lebendiges tolles Lokal. Guter und freundlicher Service und ein echt gutes Essen! :) Fisch besonders zu empfehlen und es liegt viel viel gutes am Teller:)
324,906265346,10322027,7,Beste Kellner! Essen ok,2023-07-28,Flyer17108160551,,"Die Kellner waren alle super lustig, sympathisch und nett! Leider war die vegane LOC langweilig, es fehlte an Gewürzen und dem Geschmack, der sie von einer 0815-Reipfanne unterscheidet. Da habe ich schon etwas ""portugiesisches"" erwartet. Die anderen Gäste am Tisch fanden ihr Essen aber super.Das Restaurant bietet sehr viel, auf der Karte findet man alles von Rinderfilet und Lammkoteletts, über Tapas und Paella, bis Fischstäbchen und Pommes. Vielleicht zu viel, ich dachte in diesem Viertel sind alle authentisch portugiesisch (das Restaurant hatte jemand anderes ausgesucht). Oder ich habe einfach keine Ahnung von portugiesisch.Im Restaurant stehen die Tische sehr eng, und man kann sich schwer unterhalten. Aber die Kellner schaffen es sehr gut sich dort durchzuwinden und trotz des brechend vollen Hauses kam unser Essen nach normaler Wartezeit.",3.0,hamburg,Ola Lisboa,de,"Die Kellner waren alle super lustig, sympathisch und nett! Leider war die vegane Phaella langweilig, es fehlte an Gewürzen und dem Geschmack, der sie von einer 0815-Reipfanne unterscheidet. Da habe ich schon etwas ""portugiesisches"" erwartet. Die anderen Gäste am Tisch fanden ihr Essen aber super.Das Restaurant bietet sehr viel, auf der Karte findet man alles von Rinderfilet und Lammkoteletts, über Tapas und Paella, bis Fischstäbchen und Pommes. Vielleicht zu viel, ich dachte in diesem Viertel sind alle authentisch portugiesisch (das Restaurant hatte jemand anderes ausgesucht). Oder ich habe einfach keine Ahnung von portugiesisch.Im Restaurant stehen die Tische sehr eng, und man kann sich schwer unterhalten. Aber die Kellner schaffen es sehr gut sich dort durchzuwinden und trotz des brechend vollen Hauses kam unser Essen nach normaler Wartezeit."
325,906265165,10322027,7,Perfekter Freitagabend,2023-07-28,Annika M,,Sehr leckeres Essen mit einer wunderbaren Stimmung. Der Service ist ist super nett und humorvoll .😊,5.0,hamburg,Ola Lisboa,de,Sehr leckeres Essen mit einer wunderbaren Stimmung. Der Service ist ist super nett und humorvoll .😊
326,906263165,10322027,7,Lohnt sich,2023-07-28,Lika J,,"Immer gutes Essen, sehr schneller Service, humorvolle und charmante Bedienung, gute Stimmung! Komme immer wieder gerne her. ",5.0,hamburg,Ola Lisboa,de,"Immer gutes Essen, sehr schneller Service, humorvolle und charmante Bedienung, gute Stimmung! Komme immer wieder gerne her. "
327,906262764,10322027,7,Super,2023-07-28,Lukas Emanuel H,,"Super super gutes Essen und super super freundliche Bedienung, danke an Bruno. Wir kommen gerne wieder. ",5.0,hamburg,Ola Lisboa,de,"Super super gutes Essen und super super freundliche Bedienung, danke an Bruno. Wir kommen gerne wieder. "
328,906262756,10322027,7,Wir waren begeistert ,2023-07-28,Sherpa55928995520,"Hamburg, Deutschland",Das Essen war super lecker und vor allem top gewürzt! Besonders ist aber der Service zu erwähnen. Gruß an dieser Stelle an Bruno! Super freundlich und ansteckend gute Laune ,5.0,hamburg,Ola Lisboa,de,Das Essen war super lecker und vor allem top gewürzt! Besonders ist aber der Service zu erwähnen. Gruß an dieser Stelle an Bruno! Super freundlich und ansteckend gute Laune 
329,906262698,10322027,7,Bewertung,2023-07-28,Marcel S,,Es war seehr Lecker gewesen und die Bedienung war sehr freundlich und nett und lustig gewesen danke Bruno ,5.0,hamburg,Ola Lisboa,de,Es war seehr Lecker gewesen und die Bedienung war sehr freundlich und nett und lustig gewesen danke Bruno 
330,906262569,10322027,7,War Nice hier,2023-07-28,Sasha S,,"Gutes Essen, steiler Service. Besonders Bruno. Aber Louis auch. Obwohl es sehr voll war ging alles schnell und war wirklich lecker. ",5.0,hamburg,Ola Lisboa,de,"Gutes Essen, steiler Service. Besonders Bruno. Aber Louis auch. Obwohl es sehr voll war ging alles schnell und war wirklich lecker. "
331,906022583,10322027,7,Ein Hailight an Meeresfrüchten,2023-07-27,Martina F,,Eine phantastische Platte Meeresfrüchte vom Feinsten. Echt Spitze! Freundliches Personal. Preis-Leistung auch gut. Gerne wieder!,5.0,hamburg,Ola Lisboa,de,Eine phantastische Platte Meeresfrüchte vom Feinsten. Echt Spitze! Freundliches Personal. Preis-Leistung auch gut. Gerne wieder!
332,905766909,10322027,7,tolles Erlebnis,2023-07-26,Traveler22264551782,"Luzern, Schweiz","top Service, umkompliziert und sehr herzlich! Frische Zubereitung, hohe Qualität des Rohmaterials! Reservierung hat auch perfekt geklappt, trotz hull house!",5.0,hamburg,Ola Lisboa,de,"top Service, umkompliziert und sehr herzlich! Frische Zubereitung, hohe Qualität des Rohmaterials! Reservierung hat auch perfekt geklappt, trotz hull house!"
333,905103484,10322027,8,Mediterrane kulinarische Oase mitten in Hamburg,2023-07-23,TobiasLeh,"Dresden, Deutschland","Kurz gesagt - es war perfekt. Das Essen, das Ambiente, der Service,…wir haben uns wie nach Südeuropa versetzt gefühlt.",5.0,hamburg,Ola Lisboa,de,"Kurz gesagt - es war perfekt. Das Essen, das Ambiente, der Service,…wir haben uns wie nach Südeuropa versetzt gefühlt."
334,905007453,10322027,8,Olá Lisboa - typisch portugiesisch geht aber anders... ,2023-07-23,berndm_0022,,"Ehrlich gesagt können wir die Einstufung und Bewertungen des ""Olá Luboa"" nicht bestätigen! Typisch portugiesisch? Na ja, wenn gegrillte Fisch und Pommes typisch für LOC sind, dann ja, aber wer etwas mehr erwartet ist hier nicht richtig aufgehoben.Das Restaurant ist zunächst mal picke packe voll und das um 21:00 h, im Grunde spricht das ja für große Nachfrage, oder günstige Preise. Hier ist offenbar beides gegeben.Der Tapasteller als Vorspeise kommt postwendend, noch bevor der Gruß aus der Küche, eine selbstgemachte Aioli mit Weißbrot, überhaupt angerührt wurde. Der Teller ist gut gefüllt, fritierte Sardinen, gegrillte Paprika, Datteln in Speck und Ziegenkäse im Speck, nichts Überraschendes, nichts Außergewöhnliches. Kurze Zeit später folgt die Hauptspeise, wieder gut gefüllter Teller, gegrillter Fisch und Gemüse, gedünstete Meeresfrüchte in LOC. Viel aber nicht unbedingt aufregend. Dessert ging wirklich nicht mehr, und ein Espresso-Grappa als typisch portugiesische Kaffeespezialität anzubieten, klingt nicht überzeugend...Alles in allem: LOC mit extrem hohen Lärmpegel, andernorts gibt's bei dem Lärm Zulagen für die Mitarbeiter, hier wohl eher nicht, obgleich der Service noch das Beste war.Nicht super empfehlenswert! ",3.0,hamburg,Ola Lisboa,de,"Ehrlich gesagt können wir die Einstufung und Bewertungen des ""Olá Luboa"" nicht bestätigen! Typisch portugiesisch? Na ja, wenn gegrillte Fisch und Pommes typisch für Portugal sind, dann ja, aber wer etwas mehr erwartet ist hier nicht richtig aufgehoben.Das Restaurant ist zunächst mal picke packe voll und das um 21:00 h, im Grunde spricht das ja für große Nachfrage, oder günstige Preise. Hier ist offenbar beides gegeben.Der Tapasteller als Vorspeise kommt postwendend, noch bevor der Gruß aus der Küche, eine selbstgemachte Aioli mit Weißbrot, überhaupt angerührt wurde. Der Teller ist gut gefüllt, fritierte Sardinen, gegrillte Paprika, Datteln in Speck und Ziegenkäse im Speck, nichts Überraschendes, nichts Außergewöhnliches. Kurze Zeit später folgt die Hauptspeise, wieder gut gefüllter Teller, gegrillter Fisch und Gemüse, gedünstete Meeresfrüchte in Sahne-Marsala Soße. Viel aber nicht unbedingt aufregend. Dessert ging wirklich nicht mehr, und ein Espresso-Grappa als typisch portugiesische Kaffeespezialität anzubieten, klingt nicht überzeugend...Alles in allem: Kantinenatmosphäre mit extrem hohen Lärmpegel, andernorts gibt's bei dem Lärm Zulagen für die Mitarbeiter, hier wohl eher nicht, obgleich der Service noch das Beste war.Nicht super empfehlenswert! "
335,904983105,10322027,8,Authentisch und lecker,2023-07-23,Frau_Gertie,"Aarau, Schweiz","Fast wie in LOC: eine wunderbare Auswahl an Tapas und sehr freundliche Bedienung. Obwohl wir keine Reservierung hatten, wurden wir freundlich empfangen und erhielten nach kurzer Zeit einen Tisch.",5.0,hamburg,Ola Lisboa,de,"Fast wie in Lissabon: eine wunderbare Auswahl an Tapas und sehr freundliche Bedienung. Obwohl wir keine Reservierung hatten, wurden wir freundlich empfangen und erhielten nach kurzer Zeit einen Tisch."
336,903916293,10322027,8,Empfehlenswert ,2023-07-18,Seppi L,"Rom, Italien","Mittagstisch total zu empfehlen, günstig und supergut! Sowohl Fisch als auch Fleisch, reichlich Beilagen, Personal freundlich.",5.0,hamburg,Ola Lisboa,de,"Mittagstisch total zu empfehlen, günstig und supergut! Sowohl Fisch als auch Fleisch, reichlich Beilagen, Personal freundlich."
337,903249976,10322027,8,Absolut toll!,2023-07-15,ewieding,"Stuttgart, Deutschland","Absolut empfehlenswert und super freundliches, kompetentes und schneller Personal! Sehr zuvorkommend und lustig! Essen war auch sehr, sehr lecker.",5.0,hamburg,Ola Lisboa,de,"Absolut empfehlenswert und super freundliches, kompetentes und schneller Personal! Sehr zuvorkommend und lustig! Essen war auch sehr, sehr lecker."
338,903249795,10322027,8,Immer wieder lecker,2023-07-15,X6890OXnicolek,,"Das Essen ist super lecker. Vor allem beim Thema Fisch kann man hier nichts falsch machen. Der Service ist auch immer wieder super freundlich, zuvorkommend und macht einfach Spaß. Ich bin öfter hier und komme immer wieder sehr gerne",5.0,hamburg,Ola Lisboa,de,"Das Essen ist super lecker. Vor allem beim Thema Fisch kann man hier nichts falsch machen. Der Service ist auch immer wieder super freundlich, zuvorkommend und macht einfach Spaß. Ich bin öfter hier und komme immer wieder sehr gerne"
339,903237250,10322027,8,Tolle Erfahrung,2023-07-15,Raphael H,"Lahr, Deutschland",Sehr zuvorkommend und klasse Service. Das Essen war sehr schnell da und super lecker. Lohnt sich auf jeden Fall ,5.0,hamburg,Ola Lisboa,de,Sehr zuvorkommend und klasse Service. Das Essen war sehr schnell da und super lecker. Lohnt sich auf jeden Fall 
340,902996450,10322027,8,Wunderbares Abendessen aber Reservierung nicht vergessen!!!,2023-07-14,Albert S,,"Sehr geehrte damen und herren,Dieses restaurant hatte viele gute dinge, doch auch dinge die mich gestört haben … schnelldurchlauf:Gut:Geschwindigkeit der bestellungsbearbeitungAufmerksamkeit der kellnerKarteToilettenGeschmack des essens und trinkensSitzgelegenheitenSchlecht:StickigLautReis",4.0,hamburg,Ola Lisboa,de,"Sehr geehrte damen und herren,Dieses restaurant hatte viele gute dinge, doch auch dinge die mich gestört haben … schnelldurchlauf:Gut:Geschwindigkeit der bestellungsbearbeitungAufmerksamkeit der kellnerKarteToilettenGeschmack des essens und trinkensSitzgelegenheitenSchlecht:StickigLautReis"
341,902525466,10322027,8,Wunderbar Portuguese in Hafen Stadt,2023-07-12,Manjari K,,Ich war in diesem Restaurant mit meinen Freunden für Abendessen. Ich empfehle euch dieses Restaurant sehr. Ein Muss-Besuch. Der Service bei Bruno war wunderschön. Sehr netter Mann und tolles Ambiente ,5.0,hamburg,Ola Lisboa,de,Ich war in diesem Restaurant mit meinen Freunden für Abendessen. Ich empfehle euch dieses Restaurant sehr. Ein Muss-Besuch. Der Service bei Bruno war wunderschön. Sehr netter Mann und tolles Ambiente 
342,902525156,10322027,8,Rundum gelungener Abend ,2023-07-12,kro230,"Oberhausen, Deutschland",Super Service und fantastisches Essen. Sehr aufmerksamer Service! So blieben keine Wünsche offen. Wir würden jederzeit mit einer Gruppe wieder kommen.,5.0,hamburg,Ola Lisboa,de,Super Service und fantastisches Essen. Sehr aufmerksamer Service! So blieben keine Wünsche offen. Wir würden jederzeit mit einer Gruppe wieder kommen.
343,902522552,10322027,9,Super Abend,2023-07-12,Frederick M,,Essen war perfekt. Service überragend!Wir waren als große Gruppe da und alles kam zusammen und die Empfehlungen waren sehr gut ,5.0,hamburg,Ola Lisboa,de,Essen war perfekt. Service überragend!Wir waren als große Gruppe da und alles kam zusammen und die Empfehlungen waren sehr gut 
344,901869095,10322027,9,Fantastisch,2023-07-10,diloshh97,,Das Essen war top (Fisch &Fleisch) Die Mitarbeiter sind super freundlich und sympathisch. Immer wieder gerne! ,5.0,hamburg,Ola Lisboa,de,Das Essen war top (Fisch &Fleisch) Die Mitarbeiter sind super freundlich und sympathisch. Immer wieder gerne! 
345,901767759,10322027,9,Liebes!!!,2023-07-09,Giulia I,,Der LOC war eine 10/10. Super witzig und gut gelaunt. Hat uns einen Espresso aufgeschnakt und auf ein Drink eingeladen. Das Essen und die Musik waren richtig gut und sehr authentisch. Würde jederzeit wieder kommen auch um länger abends noch zu reden und zu chillen.,5.0,hamburg,Ola Lisboa,de,Der Krllner war eine 10/10. Super witzig und gut gelaunt. Hat uns einen Espresso aufgeschnakt und auf ein Drink eingeladen. Das Essen und die Musik waren richtig gut und sehr authentisch. Würde jederzeit wieder kommen auch um länger abends noch zu reden und zu chillen.
346,901138117,10322027,9,Ich würde immer wieder gerne wiederkommen,2023-07-07,Michaela B,,"Ein hervorragender Service, sehr lecheres Essen und eine sehr nette Bedienung, immer wieder gerne. Die Atmosphäre ist sehr gut und das Personal ist sehr freundlich und zuvorkommend ",5.0,hamburg,Ola Lisboa,de,"Ein hervorragender Service, sehr lecheres Essen und eine sehr nette Bedienung, immer wieder gerne. Die Atmosphäre ist sehr gut und das Personal ist sehr freundlich und zuvorkommend "
347,901137498,10322027,9,Einfach ein Träumchen,2023-07-07,Bianca S,,Zuvorkommender ServiceAbsolut tolles EssenEs fehlte an nichts.Zu empfehlen ...Mandellikör mit Limettensaft...ein Träumchen:)Ein Besuch muss sein,5.0,hamburg,Ola Lisboa,de,Zuvorkommender ServiceAbsolut tolles EssenEs fehlte an nichts.Zu empfehlen ...Mandellikör mit Limettensaft...ein Träumchen:)Ein Besuch muss sein
348,900954800,10322027,9,Gutes Essen,2023-07-06,V4758DRmarcob,"Heidelberg, Deutschland","Gute Lage, angenehme Bedienung, gutes Essen. Wir hatten einen schönen Abend und können das Restaurant weiterempfehlen.",4.0,hamburg,Ola Lisboa,de,"Gute Lage, angenehme Bedienung, gutes Essen. Wir hatten einen schönen Abend und können das Restaurant weiterempfehlen."
349,899962929,10322027,9,Wie in Portugal,2023-07-03,Charlotte F,,Tolles Restaurant und super Service. Die Atmosphäre ist wie in LOC. Der Mandellikör mit Limette ist das absolut empfehlenswert. ,5.0,hamburg,Ola Lisboa,de,Tolles Restaurant und super Service. Die Atmosphäre ist wie in Portugal. Der Mandellikör mit Limette ist das absolut empfehlenswert. 
350,899266597,10322027,9,Mega Restaurant,2023-06-30,Melina W,,"Sehr gutes und leckeres Restaurant, mit sehr netten Kellnern! Nur weiterzuempfehlen. Wir kommen sehr gerne wieder! ",5.0,hamburg,Ola Lisboa,de,"Sehr gutes und leckeres Restaurant, mit sehr netten Kellnern! Nur weiterzuempfehlen. Wir kommen sehr gerne wieder! "
351,898592176,10322027,9,Gute (auch vegetarische) Tapas.,2023-06-28,IntenseTravelling,"Wien, Österreich",Schönes portugiesisches Lokal mit Tapas. Wir sind draußen in der Sonne gesessen und haben uns durch verschiedene Tapas gekostet (vor allem auch die vegetarischen Optionen haben uns gut gefallen). Der Service ist schnell und freundlich. ,4.0,hamburg,Ola Lisboa,de,Schönes portugiesisches Lokal mit Tapas. Wir sind draußen in der Sonne gesessen und haben uns durch verschiedene Tapas gekostet (vor allem auch die vegetarischen Optionen haben uns gut gefallen). Der Service ist schnell und freundlich. 
352,897867588,10322027,9,Super zufrieden,2023-06-25,Christian M,,Es war ein wunderschöner Abend. Guter Hauswein und unser Essen war super. Wir werden immer wieder kommen. Man hat wirklich das Gefühl man sei in LOC in einer kleinen schmalen Gasse. Wir hatten zu essen das lachs steack und sirloin steak.,5.0,hamburg,Ola Lisboa,de,Es war ein wunderschöner Abend. Guter Hauswein und unser Essen war super. Wir werden immer wieder kommen. Man hat wirklich das Gefühl man sei in Portugal in einer kleinen schmalen Gasse. Wir hatten zu essen das lachs steack und sirloin steak.
353,897498582,10322027,10,Kommen sehr gerne wieder und würden es zu jeder Zeit weiterempfehlen ,2023-06-24,Mario N,,"Sehr gute Bewirtung, super Essen gutes Personal. Gutes Ambiente für Stadt und Dorfmenschen ideal. Größter Dank geht an Alberto ",5.0,hamburg,Ola Lisboa,de,"Sehr gute Bewirtung, super Essen gutes Personal. Gutes Ambiente für Stadt und Dorfmenschen ideal. Größter Dank geht an Alberto "
354,896834610,10322027,10,Außergewöhnlich gut,2023-06-22,Jakob F,,"Das Essen war außergewöhnlich gut, die Bedienung sehr aufmerksam, offen und humorvoll. Mein erster, aber definitiv nicht mein letzter Besuch!",5.0,hamburg,Ola Lisboa,de,"Das Essen war außergewöhnlich gut, die Bedienung sehr aufmerksam, offen und humorvoll. Mein erster, aber definitiv nicht mein letzter Besuch!"
355,896173571,10322027,10,"Gerne wieder, sehr zu empfehlen ",2023-06-20,Susanne H,,"Nettes Ambiente, sehr gutes Essen, Preis-Leistungsverhältnis top Besonders gut gefallen hat uns unser Kellner Alberto - mega lustig :-))",5.0,hamburg,Ola Lisboa,de,"Nettes Ambiente, sehr gutes Essen, Preis-Leistungsverhältnis top Besonders gut gefallen hat uns unser Kellner Alberto - mega lustig :-))"
356,896091413,10322027,10,"Tolles Restaurant, nette Bedienung.",2023-06-20,Agnes B,"Rupperswil, Schweiz","Ein sehr nettes Lokal im LOC von LOC. Fisch-Fleischplatte sehr lecker. Ein bisschen laut, weil Restaurant voll besetzt. Aber das hat uns nicht gestört.",5.0,hamburg,Ola Lisboa,de,"Ein sehr nettes Lokal im Portugiesenviertel von Hamburg. Fisch-Fleischplatte sehr lecker. Ein bisschen laut, weil Restaurant voll besetzt. Aber das hat uns nicht gestört."
357,895577643,10322027,10,Empfehlenswert,2023-06-17,Benedikt J,,Ein Tag vorher reserviert. Super Essen und es ging alles super schnell.Personal sehr freundlich und hat Spaß am LOC. Und der Mandellikör mit Limette ist zu empfehlen. ,5.0,hamburg,Ola Lisboa,de,Ein Tag vorher reserviert. Super Essen und es ging alles super schnell.Personal sehr freundlich und hat Spaß am Bewirten. Und der Mandellikör mit Limette ist zu empfehlen. 
358,894813861,10322027,10,Einfach gut .....,2023-06-13,RainerH125,,"Tolles Ambiente, sehr nette Bedienung und eine gute Auswahl an Speisen.Kann ich nur empfehlen, wir kommen wieder,garantiert.",5.0,hamburg,Ola Lisboa,de,"Tolles Ambiente, sehr nette Bedienung und eine gute Auswahl an Speisen.Kann ich nur empfehlen, wir kommen wieder,garantiert."
359,894517349,10322027,10,Grandioses portugisieches Essen,2023-06-11,N7199BBjennyb,,"Wir waren für einen Musicalbesuch in LOC und weil ich es liebe im LOC Viertel Essen zu gehen, sind wir dieses Mal im LOC gelandet. Das Essen war grandios, vor allem die gegrillte chorizo als Vorspeise, das war die beste die ich bisher in LOC gegessen habe. Der Service war super, wenn man bedenkt, dass das Restaurant durchgehend voll besetzt war. Wir kommen auf jeden Fall gerne wieder :-) ",5.0,hamburg,Ola Lisboa,de,"Wir waren für einen Musicalbesuch in Hamburg und weil ich es liebe im Portugiesen Viertel Essen zu gehen, sind wir dieses Mal im Ola Lisboa gelandet. Das Essen war grandios, vor allem die gegrillte chorizo als Vorspeise, das war die beste die ich bisher in Deutschland gegessen habe. Der Service war super, wenn man bedenkt, dass das Restaurant durchgehend voll besetzt war. Wir kommen auf jeden Fall gerne wieder :-) "
360,894208259,10322027,10,Portugiesisches Wasser,2023-06-09,450stephanl,"Hamburg, Deutschland","Klasse Essen, Personal und Service war super, vor allem Alberto war unser Glücksbringer . Empfehlung; portugiesischer Wasser",5.0,hamburg,Ola Lisboa,de,"Klasse Essen, Personal und Service war super, vor allem Alberto war unser Glücksbringer . Empfehlung; portugiesischer Wasser"
361,894187284,10322027,10,Leider keine Empfehlung.,2023-06-09,jenspeterw2020,,"Das Restaurant war sehr voll. Nachdem wir 2 Plätze draußen entdeckt hatten, wurden wir darauf hingewiesen, das der Tisch für 6 Personen ist. Personal sehr unfreundlich. Das war wie eine Abfuhr und man hat es anscheinend nicht nötig. Hatten das Restaurant auf Grund der überwiegend guten Bewertungen ausgesucht.",1.0,hamburg,Ola Lisboa,de,"Das Restaurant war sehr voll. Nachdem wir 2 Plätze draußen entdeckt hatten, wurden wir darauf hingewiesen, das der Tisch für 6 Personen ist. Personal sehr unfreundlich. Das war wie eine Abfuhr und man hat es anscheinend nicht nötig. Hatten das Restaurant auf Grund der überwiegend guten Bewertungen ausgesucht."
362,893758346,10322027,10,Urlaubsfeeling zu Hause,2023-06-06,Marius D,,"Tolles Essen, netter Service und sogar 2 Schnäpse aufs LOC :D Wir hatten die Paella für 2 und waren sehr zufrieden mit Größe, Geschmack und Optik!",5.0,hamburg,Ola Lisboa,de,"Tolles Essen, netter Service und sogar 2 Schnäpse aufs Haus für ne Bewertung :D Wir hatten die Paella für 2 und waren sehr zufrieden mit Größe, Geschmack und Optik!"
363,893758162,10322027,11,Urlaubsgefühle!!,2023-06-06,Kirsti G,,"Wir haben die Paella gegessen, die sehr sehr gut geschmeckt hat, einen sympathischen Kellner, guten Wein und absolutes Urlaubsfeeling trotz Dienstagabend!",5.0,hamburg,Ola Lisboa,de,"Wir haben die Paella gegessen, die sehr sehr gut geschmeckt hat, einen sympathischen Kellner, guten Wein und absolutes Urlaubsfeeling trotz Dienstagabend!"
364,892297001,10322027,11,"Super Essen, super Service, tolles Ambiente!",2023-05-28,Susanne E,,"Super Service, super Essen!! Leckere Tapas!! Immer wieder gerne!! Weiterempfehlung 100%!! Ruhige Plätze in der Seitenstraße. ",5.0,hamburg,Ola Lisboa,de,"Super Service, super Essen!! Leckere Tapas!! Immer wieder gerne!! Weiterempfehlung 100%!! Ruhige Plätze in der Seitenstraße. "
365,892202081,10322027,11,Ein Plus für die Atmosphäre.,2023-05-27,G8212NHjuliak,"Paris, Frankreich","Wuselig, lecker und voll. 7/10 fürs Essen. Muscheln noch zu und Tintenfischen zu fettig. Der Rest aber sehr toll und die Atmosphäre auch gut",4.0,hamburg,Ola Lisboa,de,"Wuselig, lecker und voll. 7/10 fürs Essen. Muscheln noch zu und Tintenfischen zu fettig. Der Rest aber sehr toll und die Atmosphäre auch gut"
366,892193381,10322027,11,Hervorragen und sehr zu empfehlen!!!,2023-05-27,Benjamin M,,Hervorragende authentische Küche mit hervorragendem Ambiente mit hervorragendem Service und bemerkenswerterFrische und Qualität … sehr zu empfehlen!Bestes portugiesisches Restaurant im Viertel!!!,5.0,hamburg,Ola Lisboa,de,Hervorragende authentische Küche mit hervorragendem Ambiente mit hervorragendem Service und bemerkenswerterFrische und Qualität … sehr zu empfehlen!Bestes portugiesisches Restaurant im Viertel!!!
367,892193147,10322027,11,Nettes Restaurant zum drinnen und draußen sitzen in einem sehr beliebten Viertel,2023-05-27,aliciapD1996HA,,"Sehr nette Bedienung, haben sehr schnell einen Sitzplatz bekommen, obwohl sehr viel los und eine Schlange davor war (max. 5 Min). Das Essen war nicht außergewöhnlich aber lecker. ",4.0,hamburg,Ola Lisboa,de,"Sehr nette Bedienung, haben sehr schnell einen Sitzplatz bekommen, obwohl sehr viel los und eine Schlange davor war (max. 5 Min). Das Essen war nicht außergewöhnlich aber lecker. "
368,892193109,10322027,11,Super lecker!,2023-05-27,Sarah-Denise P,,"Super Bedienung, sehr leckeres Essen und ausgelassene Stimmung! Das Fleisch war auf den Punkt und die Bedienung war immer sofort zur Stelle. ",5.0,hamburg,Ola Lisboa,de,"Super Bedienung, sehr leckeres Essen und ausgelassene Stimmung! Das Fleisch war auf den Punkt und die Bedienung war immer sofort zur Stelle. "
369,892030574,10322027,11,Nie wieder ,2023-05-26,Angelika W,,"Touristenabzocke vom FeinstenPaella für 2 bestellt. Die Gamba waren kalt und kaum aus der Schale zu lösen. Im Reis verstecktesFleisch-so es denn solches war- war so zäh, kaum zu schneiden, der Reis total verkocht Muscheln so groß wie Mutationen.Vom Geschmack her hätte man lieber in eine Aldipappe gebissen-wäre wohl besser gewesen.Von einer minimalen Freundlichkeit des Servicepersonals ganz zu schweigenNULL Sterne.",1.0,hamburg,Ola Lisboa,de,"Touristenabzocke vom FeinstenPaella für 2 bestellt. Die Gamba waren kalt und kaum aus der Schale zu lösen. Im Reis verstecktesFleisch-so es denn solches war- war so zäh, kaum zu schneiden, der Reis total verkocht Muscheln so groß wie Mutationen.Vom Geschmack her hätte man lieber in eine Aldipappe gebissen-wäre wohl besser gewesen.Von einer minimalen Freundlichkeit des Servicepersonals ganz zu schweigenNULL Sterne."
370,891447855,10322027,11,Wunderbares portugiesisches Restaurant!!,2023-05-22,Sunshine712687,"Leverkusen, Deutschland","Wir waren am 15. Mai hier, haben draußen gesessen. Die Kellner sind supernett und kümmern sich sehr. Das Essen war einfach nur spitze: Wir hatten Tapas für 2, Vegane Paella, Meeresfrüchtepfanne, Salat mit Hähnchenbrust und Tintenfische vom Grill (die hatte ich selbst - absolute Spitzenklasse!!). Wenn wir wieder in LOC sind, reservieren wir natürlich wieder einen Tisch hier!",5.0,hamburg,Ola Lisboa,de,"Wir waren am 15. Mai hier, haben draußen gesessen. Die Kellner sind supernett und kümmern sich sehr. Das Essen war einfach nur spitze: Wir hatten Tapas für 2, Vegane Paella, Meeresfrüchtepfanne, Salat mit Hähnchenbrust und Tintenfische vom Grill (die hatte ich selbst - absolute Spitzenklasse!!). Wenn wir wieder in Hamburg sind, reservieren wir natürlich wieder einen Tisch hier!"
371,891338087,10322027,11,Tipp!,2023-05-21,Pusteblume612,"Beverungen, Deutschland","Unser absolutes Lieblingsrestaurant in LOC, mehrmals getestet und immer sehr gut! Saftigste Putenbrust, die ich jemals gegessen habe - Tipp! Andere Fleischgericht, Vorspeisen und Desserts auch alle super! Etwas klein und eng, aber immer gute Stimmung und nettes, aufmerksames Personal.",5.0,hamburg,Ola Lisboa,de,"Unser absolutes Lieblingsrestaurant in Hamburg, mehrmals getestet und immer sehr gut! Saftigste Putenbrust, die ich jemals gegessen habe - Tipp! Andere Fleischgericht, Vorspeisen und Desserts auch alle super! Etwas klein und eng, aber immer gute Stimmung und nettes, aufmerksames Personal."
372,891180231,10322027,11,"Ein Muss, wenn man im portugiesischen Viertel ist!",2023-05-20,Leandra E,,"Super authentische Location, sehr nettes Personal und das Essen war überragend! Wir kommen sehr gerne wieder!!",5.0,hamburg,Ola Lisboa,de,"Super authentische Location, sehr nettes Personal und das Essen war überragend! Wir kommen sehr gerne wieder!!"
373,891154913,10322027,12,Sehr gut,2023-05-20,Fin-Ole F,,"Wie immer eine sehr freundliche Bedienung, alle sind gut drauf. Essen war sehr lecker! Rundum ein gelungener Abend! Kommen immer wieder.",5.0,hamburg,Ola Lisboa,de,"Wie immer eine sehr freundliche Bedienung, alle sind gut drauf. Essen war sehr lecker! Rundum ein gelungener Abend! Kommen immer wieder."
374,891148141,10322027,12,portugiesisches essen vom feinsten,2023-05-20,robert_karas,"Wien, Österreich","wir waren zweimal hier: einmal lamm und lachs, beim zweiten mal einen wolfsbarsch, einfach hervorragend, die bedienung immer freundlich und zu scherzen aufgelegt, rasch serviert und toll im geschmack, mousse und crema catalan kann als nachspeise nur empfohlen werden, die vorspeise sowieso ! obrigado",5.0,hamburg,Ola Lisboa,de,"wir waren zweimal hier: einmal lamm und lachs, beim zweiten mal einen wolfsbarsch, einfach hervorragend, die bedienung immer freundlich und zu scherzen aufgelegt, rasch serviert und toll im geschmack, mousse und crema catalan kann als nachspeise nur empfohlen werden, die vorspeise sowieso ! obrigado"
