"Unnamed: 0","Unnamed: 0.1","agreement","annotation_id","annotator","aspect_available_without_judgement","author_location","author_name","city","created_at","date","detected_language","id","label-explicit","label-implicit","language_code","lead_time","page_index","rating","restaurant_id","restaurant_name","review_id","sentence_idx","text","text_noanonymization","title","two_or_more_sentences","updated_at"
2375,192,100.0,25888153,"nils-constantin.hellwig@stud.uni-regensburg.de","","","Matthias S","bielefeld","2023-11-06T11:12:12.213257Z","2023-04-14","de","6167d770-0b2b-4fc7-a6a2-b3b7b9add85c","[{""end"":15,""text"":""Tische"",""start"":9,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":118,""text"":""Privatsphäre"",""start"":106,""labels"":[""AMBIENCE-NEGATIVE""]}]","","de",220.901,0,3.0,1307731,"The Bernstein",886234908,2,"Aber die Tische sind derart eng gestellt, dass man sich wie die Hühner auf der Stange fühlt und keinerlei Privatsphäre möglich ist.","Wir waren zum Frühstück da. Das Frühstück ist sehr schmackhaft und vielfältig. Aber die Tische sind derart eng gestellt, dass man sich wie die Hühner auf der Stange fühlt und keinerlei Privatsphäre möglich ist. Die (selbst leisen) Gespräche werden gegenseitig mitgehört. Die Bedienung war sehr freundlich. ","Gutes Frühstück, aber Sitzplätze eng wie die Hühner auf der Stange","","2023-11-06T11:12:12.213283Z"
2577,193,100.0,25888181,"nils-constantin.hellwig@stud.uni-regensburg.de","","Mulhouse, Frankreich","Uyen H","münster","2023-11-06T11:12:53.096327Z","2022-12-18","de","9eb4b94a-071a-4c27-9e68-c1b0c9cefb39","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","","de",39.914,0,4.0,1101506,"Hotel Oberkirchs Weinstuben",872096862,0,"Das Restaurant ist sehr zentral gelegen, gerade beim LOC.","Das Restaurant ist sehr zentral gelegen, gerade beim Münster. Das Personal war wirklich sehr nett. Das Rehragout schmeckte sehr gut, die hausgemachten Spätzle exzellent. Gute Weinkarte zu vernünftigen Preisem","Gemütliches Restaurant mitten in der Stadt","","2023-11-06T11:12:53.096350Z"
2589,194,100.0,25888200,"nils-constantin.hellwig@stud.uni-regensburg.de","","","Bettina P","münster","2023-11-06T11:13:19.552423Z","2023-08-06","de","f4ef285f-f443-4a1a-b621-e27765c51dfe","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","","de",25.489,1,5.0,743080,"Großer Kiepenkerl",908229202,2,"Das Essen wird auf heißen Tellern serviert, ist frisch und sehr lecker.","Perfekte gelebte Gastfreundschaft, gutes Preis-/Leistungsverhältnis, tolles Ambiente. Das Personal ist sehr aufmerksam. Das Essen wird auf heißen Tellern serviert, ist frisch und sehr lecker. Die Speisekarte ist vielfältig und abwechslungsreich. ","Absolut empfehlenswert!","","2023-11-06T11:13:19.552443Z"
176,195,100.0,25888216,"nils-constantin.hellwig@stud.uni-regensburg.de","","","Sari P","hamburg","2023-11-06T11:13:33.523997Z","2023-05-14","de","a8b400f6-8ca3-4a23-a17a-d8f98f4c82a5","","[{""end"":35,""text"":""falsches Gericht"",""start"":19,""labels"":[""SERVICE-NEGATIVE-no-phrase""]}]","de",19.057,1,1.0,954454,"ALEX Hamburg",890355145,2,"Erst mal wurde ein falsches Gericht geliefert.","Wir sind heute am Muttertag beim Alex zum Abendessen gegangen. Vom Anfang an war die Kellnerin schon sehr nicht so freundlich. Erst mal wurde ein falsches Gericht geliefert. Die Kellnerin versuchte zu protestieren dass das Gericht beim Foto anders aussehen kann. Nachdem wir gezeigt haben dass sogar die Zutaten ganz anders als bestellt waren, hat sie uns das richtige Gericht gegeben.Das schlimmste aber, die beim Bezahlen hat und die Kellnerin die Summe 139,90 Euro gennant und durch das Gerät gezeigt, ohne die Quittung zu zeigen. Wir glaubten sie und worauf wir dann die Rechnung auf 145 Euro (mit Trinkgeld) aufgerundet und bezahlt. Wir haben dann aber trotzdem die Quittung verlangt, die Kellnerin hat uns die Quittung gefaltet gegeben. Nachdem wir zu Hause waren, haben wir auf der Quittung gesehen, dass die Rechnung war gar nicht 139 Euro, sondern 129 Euro. D.h die Kellnerin hat uns gar nicht gesagt dass die Summe die sie gennant hat, war falsch. Wir sind dann durch eine falsche Summe einen Trinkgeld von 15 Euro an die unfreundliche Kellnerin gegeben!! Oder auch mit Absicht? Deshalb sind wir sehr enttäuscht heute beim ALEX… Bitte vorsichtig beim ALEX und CHECK immer eure Rechnung beim Bezahlen!! ","Vorsicht beim Bezahlen im ALEX, die Kellnerin sagt die falsche Summe!!","","2023-11-10T15:31:32.605549Z"
2730,196,100.0,25888227,"nils-constantin.hellwig@stud.uni-regensburg.de","","Zürich, Schweiz","spiderZH","mannheim","2023-11-06T11:13:41.082978Z","2022-12-03","de","01579a92-5d23-4817-b6b2-a9ba75b5c851","[{""end"":11,""text"":""Empfang"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","","de",6.474,4,2.0,2481134,"Da Vino",870529441,0,"Der Empfang war sehr kühl.","Der Empfang war sehr kühl. Abgewetztes Inventar und verwelkte Weihnachtssterne auf dem Tisch !Durchschnitts Essen und dafür überteuert!Mannheim hat definitiv besseres zu bieten!Die 2. Reservation haben wir gecancelt!","Nie mehr wieder !","","2023-11-06T11:13:41.083000Z"
2490,197,100.0,25888241,"nils-constantin.hellwig@stud.uni-regensburg.de","","","Michael S","bonn","2023-11-06T11:13:48.187632Z","2023-03-26","de","c86fd3e4-bd5d-4730-8358-333798403234","","","de",6.0,8,3.0,3196403,"Olive",883612634,0,"Stand März 2023 (Nr. 2 von 477 Restaurants in LOC) und die vielen sehr guten Bewertungen haben unser Interesse geweckt, um nach einem Einkauf in LOC in das familiengeführte Restaurant RESTAURANT_NAME zum Abendessen zu gehen.Obwohl wir keine Reservierung hatten, wurde uns aber doch nach kurzer Rechereche im fast voll besetzten Restaurant ein Tisch zugewiesen.Das Personal war sehr nett und auch die Atmosphäre stimmte.Die Bewertung im TripAdvisor sind aber eindeutig bzgl.","Stand März 2023 (Nr. 2 von 477 Restaurants in Bonn) und die vielen sehr guten Bewertungen haben unser Interesse geweckt, um nach einem Einkauf in Bonn in das familiengeführte Restaurant OLIVE zum Abendessen zu gehen.Obwohl wir keine Reservierung hatten, wurde uns aber doch nach kurzer Rechereche im fast voll besetzten Restaurant ein Tisch zugewiesen.Das Personal war sehr nett und auch die Atmosphäre stimmte.Die Bewertung im TripAdvisor sind aber eindeutig bzgl. Qualität des Essens zu hoch.Letztlich ein ganz normaler Grieche und eher mit ein paar Schwächen. Die 3 bevorzugten griechischen Restaurants in unserem Wohnort Hennef sind durchweg besser als das OLIVE.Postiv:Nettes Personal und Atmosphäre trotz einfacher Einrichtung (was nicht Relevant ist); gutes Zeitmanagement bei Bedienung und Zubereitung; Gruß aus der Küche (ein Glas Linsensuppe); Tzatziki.Eher nicht so gut:Vorspeise Scampipfanne in Knoblauch und Öl (nicht heiss genug / bereits abgekühlt und nur noch lauwarm); Lamm-Koteletts sehr knorpelig, Fleichqualität beim Hähnchenspiess.Also nochmal zusammenfassend: Das OLIVE ist nicht schlecht, aber auch bei Weitem nicht so gut, wie die Bewertungen erscheinen lassen. Das OLIVE ist ein durchschnittlicher Grieche, den man ab und zu einmal für ein Essen aufsuchen kann ohne etwas Besonders zu erwarten.","Spitzenplatz bei Bewertung nicht gerechtfertigt...","Two or more sentences","2023-11-06T11:13:48.187653Z"
1560,198,100.0,25888306,"nils-constantin.hellwig@stud.uni-regensburg.de","","","GlobeTrotting645831","dortmund","2023-11-06T11:14:47.273199Z","2023-06-10","de","13ae0151-225b-4d67-bfc8-cc5180d4fbdb","[{""end"":33,""text"":""Service"",""start"":26,""labels"":[""SERVICE-POSITIVE""]},{""end"":46,""text"":""Essen"",""start"":41,""labels"":[""FOOD-POSITIVE""]},{""end"":56,""text"":""Getränke"",""start"":48,""labels"":[""PRICE-NEGATIVE""]}]","","de",58.148,0,4.0,695534,"Brauhaus Wenkers",894278117,9,"Alles in allem: schneller Service, gutes Essen, Getränke zu teuer und am regelmäßigen Austausch des Wassers vom LOC arbeiten wir noch","Bierlokal“ mitten in Dortmund . Die Tische draußen waren bei 28Grad sehr gut besucht. Die Bedienung war nach kurzer Zeit am Tisch und nahm die Getränkebestellung auf - ich war schon öfter hier und wusste, was ich trinken wollte. Speise- und Getränkekarten waren heute Mangelware. Beim Essen gibt es Kleinigkeiten zum Bier oder ganz normale Gerichte. …ich hatte das Gefühl, das die Portionen im laufe der Jahre etwas geschrumpft sind!? Das Bier mit 3,60€/ 0,3l zu teuer. Essen war in Ordnung. Man hatte an verschiedenen Punkten draußen Abstellplätze für leere Gläser und einem Eimer mit Lappen, mit dem man die Tische abgeputzt hat…habe in einen Eimer geschaut > das Wasser sah leider nicht so gut aus. Alles in allem: schneller Service, gutes Essen, Getränke zu teuer und am regelmäßigen Austausch des Wassers vom Putzeimer arbeiten wir noch","Alles in allem ok","","2023-11-06T11:14:47.273223Z"
812,199,100.0,25888492,"nils-constantin.hellwig@stud.uni-regensburg.de","","Germersheim, Deutschland","U2113BQpetram","frankfurt","2023-11-06T11:17:48.692225Z","2023-07-16","de","92be878e-bb91-4c0f-a4aa-bddc256bba09","[{""end"":24,""text"":""Trattoria"",""start"":15,""labels"":[""SERVICE-NEGATIVE""]}]","","de",180.448,4,5.0,1190751,"Trattoria i Siciliani",903433511,0,"Obwohl es eine Trattoria ist, servierte man uns Gourmet Menuauswahl.","Obwohl es eine Trattoria ist, servierte man uns Gourmet Menuauswahl. Trüffel, Meeresfrüchte und guter Wein aus Piemonte. Elegante Einrichtung.","Elegantes Ambiente im sizilanischen Stil.","Two or more sentences","2023-11-06T11:17:48.692247Z"
3020,200,100.0,25888504,"nils-constantin.hellwig@stud.uni-regensburg.de","","Augsburg, Deutschland","Susanne S","augsburg","2023-11-06T11:17:54.857667Z","2023-03-06","de","3f26a258-3e29-4684-8554-132e4b51bab3","","","de",5.269,0,1.0,956952,"König von Flandern",881205484,5,"Außerdem irritierend: In einem bayrischen Bierlokal gibt es kein dunkles Weißbier, dabei schreibt man sich auf die Fahnen, ein Bierlokal zu sein.Fazit: keine Veresserung seit dem Umzug aus der LOC.","Einheimische Küche soll das sein? Fleischküchle mit Brotbröckchen drin, um das Hackfleisch zu strecken und Kartoffelmansch ohne Essig und Öl, statt Kartoffelsalat? Das Hirschgulasch spottete jeder Beschreibung. Das war Pampe. Dass man dort nicht ein einziges Gewürz in der Küche stehen hat, muss ich wohl kaum betonen. Außerdem irritierend: In einem bayrischen Bierlokal gibt es kein dunkles Weißbier, dabei schreibt man sich auf die Fahnen, ein Bierlokal zu sein.Fazit: keine Veresserung seit dem Umzug aus der Karolinenstraße. Und das Capitol, ein ehemaliges Kino, wurde stilistisch zu Tode renoviert. Übrigens war der König von Flandern vor 15 Jahren noch eine Adresse für Leute, die günstig, aber gut und herzhaft essen wollten. Über den derzeitigen Betreiber sage ich nichts. Bekäme mir schlecht.","Auch nach Umzug katastrophal","Two or more sentences","2023-11-06T11:17:54.857687Z"
558,201,100.0,25888532,"nils-constantin.hellwig@stud.uni-regensburg.de","","Muggensturm, Deutschland","GaumenAlex","münchen","2023-11-06T11:18:12.759991Z","2023-03-12","de","588ee4a1-3ccc-49bb-8028-9fbf969d4c07","","[{""end"":45,""text"":""doch"",""start"":41,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]","de",16.967,4,2.0,742684,"Hofbräuhaus",881929291,1,"Von Mal zu Mal wurde es immer schlechter…doch dieses Wochenende wurde einfach wieder übertroffen.","Wir waren vor der Pandemie schon mehrmals im HBH. Von Mal zu Mal wurde es immer schlechter…doch dieses Wochenende wurde einfach wieder übertroffen. Bei regnerischem Wetter mussten wir trotz Reservierung mit zwei Kindern 20 Minuten vor dem Gebäude anstehen. Die Türsteher darauf hingewiesen, dass man eine Reservierung hat wurde mit einem „zurück in die Reihe“ beantwortet. Keine Ahnung warum man solche Möchtegern - Security auf die Gesellschaft loslässt. Im Gebäude angekommen, fragte man ebenfalls nach der Reservierung. Jeder Kellner verwies auf einen anderen Kellner bis man letzten Endes an den Oberkellner verwiesen wurde. Wenigstens der wusste Bescheid. Nachdem wir an den Tisch gebracht wurden die nächste Enttäuschung. Wir hatten nichts das bekommen was wir reserviert hatten. Da wir aber wie oben beschrieben Kinder dabei hatten, wollten wir möglichst schnell Essen. Auch das Essen war so lala. Mit den Brezn kann man Fenster einschmeißen - jeder Bahnhof serviert bessere…Einzig und alleine die Maß war lecker. Aber nur fürs Bier ins HBH - nein danke. Und auf die Antwort des „Managements“ auf diese Bewertung vorzugreifen: gebt euch keine Mühe mit euren Standardtexten, dass ihr den Service verbessern werdet und an besseren Abläufen usw. arbeitet. Belügen kann ich mich selbst. Danke für nichts!","Zweite Chance nicht genutzt","","2023-11-06T11:18:12.760012Z"
1116,202,100.0,25888540,"nils-constantin.hellwig@stud.uni-regensburg.de","","Leipzig, Deutschland","Andreas K","düsseldorf","2023-11-06T11:18:21.994819Z","2023-04-04","de","8a55ce45-3c66-4a32-a17b-451afc0a538a","","","de",8.329,1,3.0,965262,"Uerige Hausbrauerei",884767828,0,"Wir sind an einem Sonntagnachmittag durch mehrere traditionsreiche Düsseldorfer Brauhäuser gezogen.","Wir sind an einem Sonntagnachmittag durch mehrere traditionsreiche Düsseldorfer Brauhäuser gezogen. Außer im „Uerige“ waren wir auch im „Schlüssel“ auf der Bolker Straße und im „Füchschen“ auf der Ratinger Straße. Das Bier ist in allen drei Gaststätten grandios, sofern man sich mit Altbier generell anzufreunden vermag. Das „Wiener Schnitzel“ im Uerige (bzw. richtig: das Schnitzel „Wiener Art“, also vom Schwein und nicht vom Kalb) war geschmacklich in Ordnung und mit knapp unter 20,- € auch preislich nicht zu beanstanden. Das Personal im Uerige ist eine Mixtur aus „ruppig“ und „witzig“. Damit muss man rechnen, wenn man in ein Düsseldorfer Brauhaus einkehrt. Im Vergleich zum Personal im Schlüssel und Füchschen bleibt das Uerige aber doch zurück.","Ein Besuch in einem Düsseldorfer Brauhaus!","","2023-11-06T11:18:21.994848Z"
1160,203,100.0,25888568,"nils-constantin.hellwig@stud.uni-regensburg.de","An aspect is addressed in the text without an explicit mention by the author","Düsseldorf, Deutschland","Willi T","düsseldorf","2023-11-06T11:18:48.192238Z","2023-01-13","de","263f30f1-de34-47f4-8230-a3e0a1d2d2f2","[{""end"":104,""text"":""Roberto"",""start"":97,""labels"":[""SERVICE-POSITIVE""]}]","","de",31.048000000000002,1,4.0,1340438,"Fischhaus",874941677,0,"Nach langer Zeit betraten wir kurz nach LOC am frühen Nachmittag das FISCHAUS, wo wir direkt von Roberto freundlich begrüßt wurden.","Nach langer Zeit betraten wir kurz nach Neujahr am frühen Nachmittag das FISCHAUS, wo wir direkt von Roberto freundlich begrüßt wurden. Wir begannen mit Gillardeau-Austern und setzten unsere kulinarische Reise fort mit Bouillabaisse Fischhaus und einer Auswahl von frittierten & gegrillten Vorspeisen bis hin zu div. Torten plus Espresso und Cappuccino. Der Sauvignon Blanc von der Loire präsentierte sich als ein eleganter Begleiter. Selbst der „Suppenwein“ und das herrliche Brot mit Dip waren nicht zu verachten.Alle Gerichte kamen schnell bei gutem Service sowie ausgezeichneter Qualität. Mit den Preisanpassungen - wie in der gesamten Gastronomie - musste allerdings gerechnet werden.Es war ein tadelloser kulinarischer Auftakt zu 2023!","Köstlicher Jahresbeginn","","2023-11-14T18:31:30.879820Z"
1191,204,100.0,25888575,"nils-constantin.hellwig@stud.uni-regensburg.de","","Hamburg, Deutschland","Aier1968","leipzig","2023-11-06T11:18:53.105771Z","2022-10-15","de","80aef58a-d5f0-4043-b934-beabc02390ed","","[{""end"":24,""text"":""zufrieden"",""start"":15,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]","de",4.026,3,5.0,743213,"Auerbachs Keller Leipzig",864604123,5,"Wir waren sehr zufrieden.","Wir haben einen sehr guten Tisch (Nr. 54) bekommen und haben die lebhafte Atmosphäre dieses Kellers sehr genossen. Wer in so ein uriges Gemäuer einkehrt und sich anschließend über den Trubel und die Lautstärke beschwert, wie in einigen der Kommentaren zu lesen, sollte in ein anderes Restaurant gehen. Der Service war aufmerksam, professionell und freundlich. Der gewählte Wildschweinbraten excellent abgeschmeckt, zart und anstandslos. Preislich absolut im Rahmen und einen Besuch definitiv wert. Wir waren sehr zufrieden.","Gute Gastronomie in unschlagbarem Ambiente.","","2023-11-06T11:18:53.105797Z"
570,205,100.0,25888581,"nils-constantin.hellwig@stud.uni-regensburg.de","","Wien, Österreich","tintsch","münchen","2023-11-06T11:18:58.796101Z","2022-10-31","de","a831ae13-2d22-42d7-998b-f5df405e6839","","","de",4.785,5,1.0,742684,"Hofbräuhaus",866692448,0,"Ich kann diesen Hype überhaupt nicht verstehen, jedes andere Bierlokal hat mehr Charme, bessere Küche und freundlicheres Personal!Schon beim Eintritt von 2 finster dreinblickenden Securities gemustert zu werden, dann stehen zwar liebe Mädels mit Dirndl beim Eingang, aber nur um jeden zu sagen, dass sie eh selbst einen Platz suchen müssen.","Ich kann diesen Hype überhaupt nicht verstehen, jedes andere Bierlokal hat mehr Charme, bessere Küche und freundlicheres Personal!Schon beim Eintritt von 2 finster dreinblickenden Securities gemustert zu werden, dann stehen zwar liebe Mädels mit Dirndl beim Eingang, aber nur um jeden zu sagen, dass sie eh selbst einen Platz suchen müssen. Die Atmosphäre ist wie auf einem Bahnhof: Chaos, viel zu viele Menschen (die meistens betrunken) und viel zu laut! Alle Kellner völlig überfordert und das sieht man ihnen mehr als man will an!!!Nachdem wir zufällig einen Platz ergattert hatten, mussten wir 20 Minuten beobachten, wie der zugeteilte Kellner alle Tische runderherum bediente, sogar für 1 (!!!) Bier zur Schank und wieder retour lief, uns einfach ignorierte und auf Handzeichen SEHR unfreundlich reagierte, In Folge lief er mindestens 5 Mal an unserem Tisch vorbei, ohne unsere Bestellung aufzunehmen. Nach 20 Minuten gaben wir auf und haben dieses ohnehin überteuerte und ungemütliche Lokal verlassen!Nun ja, hier bekommt ja mal ""Touristenfalle"" ein Gesicht!","Jedes Bierlokal in München, nur nicht das Hofbräuhaus","Two or more sentences","2023-11-06T11:18:58.796142Z"
558,206,100.0,25888588,"nils-constantin.hellwig@stud.uni-regensburg.de","","Muggensturm, Deutschland","GaumenAlex","münchen","2023-11-06T11:19:08.465104Z","2023-03-12","de","1e842f60-c621-41f2-bb2e-b7d843348f71","","","de",8.804,4,2.0,742684,"Hofbräuhaus",881929291,7,"Wenigstens der wusste Bescheid.","Wir waren vor der Pandemie schon mehrmals im HBH. Von Mal zu Mal wurde es immer schlechter…doch dieses Wochenende wurde einfach wieder übertroffen. Bei regnerischem Wetter mussten wir trotz Reservierung mit zwei Kindern 20 Minuten vor dem Gebäude anstehen. Die Türsteher darauf hingewiesen, dass man eine Reservierung hat wurde mit einem „zurück in die Reihe“ beantwortet. Keine Ahnung warum man solche Möchtegern - Security auf die Gesellschaft loslässt. Im Gebäude angekommen, fragte man ebenfalls nach der Reservierung. Jeder Kellner verwies auf einen anderen Kellner bis man letzten Endes an den Oberkellner verwiesen wurde. Wenigstens der wusste Bescheid. Nachdem wir an den Tisch gebracht wurden die nächste Enttäuschung. Wir hatten nichts das bekommen was wir reserviert hatten. Da wir aber wie oben beschrieben Kinder dabei hatten, wollten wir möglichst schnell Essen. Auch das Essen war so lala. Mit den Brezn kann man Fenster einschmeißen - jeder Bahnhof serviert bessere…Einzig und alleine die Maß war lecker. Aber nur fürs Bier ins HBH - nein danke. Und auf die Antwort des „Managements“ auf diese Bewertung vorzugreifen: gebt euch keine Mühe mit euren Standardtexten, dass ihr den Service verbessern werdet und an besseren Abläufen usw. arbeitet. Belügen kann ich mich selbst. Danke für nichts!","Zweite Chance nicht genutzt","","2023-11-06T11:19:08.465133Z"
2676,207,100.0,25888602,"nils-constantin.hellwig@stud.uni-regensburg.de","","Essen, Deutschland","MickyGermany","münster","2023-11-06T11:19:19.405757Z","2022-12-11","de","d664dd5e-5afd-43f1-bda9-7eff8b978814","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","","de",9.973,1,3.0,1340365,"Kleiner Kiepenkerl",871349495,6,"Der Service war schnell und zuverlässig, obwohl das Restaurant komplett ausverkauft war.","Wir waren am dritten Advent mit vier Personen zum Essen dort. Die bestellten Wiener Schnitzel waren leider zäh und fest deshalb wurde auch eine Portion zurückgenommen. Der Rest war auch nicht zart und recht dunkel gebraten, aber zumindest genießbar. Vorgestellt hatten wir uns ein zartes, weiches Kalbsschnitzel. Die Beilagen waren gut, das Gemüse nicht zerkocht und die Bratkartoffeln so wie sie sein sollen Für 24,00€ pro Portion war die Portionsgröße in Ordnung.. Die Desserts waren gut, leider gibt es kein laktosefreies Angebot. Der Service war schnell und zuverlässig, obwohl das Restaurant komplett ausverkauft war. Wenn wir wiederkommen werden wir ein anderes Gericht wählen und hoffen, dass wir dann mehr Glück haben.","Service top, Essen naja…..","","2023-11-06T11:19:19.405779Z"
1888,208,100.0,25888617,"nils-constantin.hellwig@stud.uni-regensburg.de","","Dresden, Deutschland","Culture08862634821","dresden","2023-11-06T11:19:29.645318Z","2023-01-21","de","e71aac0d-a77f-4ce4-8d57-cfb977fc5139","","","de",9.224,18,4.0,8009090,"Mamma Mia",875871390,28,"LAGEMitten in der LOC ist das Restaurant am besten zu Fuß erreichbar.","Ein solides italienisches Restaurant in der Dresdner Innenstadt, mit selbstgemachte Pasta, guter Auswahl und immer wieder ein Besuch wert. Montag bis Freitag gibt es von 11 bis 15 Uhr einen Mittagstisch. Man kann zwischen Smart (11,90€)m Gourmet (14,90€) und Premium (16,90€) wählen. Hierbei ist ein Pasta-Hauptgericht plus Beilage, einem Getränk und zum Abschluss eines Espresso inkludiert. Die restliche Speisekarte bietet standesgemäß verschiedene Pasta Variationen. Leider gibt es hier aber keine Pizza.ESSEN / TRINKEN Wir hatten uns für den Mittagstisch Premium entschieden, jeweils mit dem gebratenen Gemüse. Die Beilagenportion war nett, gute gebraten, aber mehr auch nicht. Hier wäre ein kleiner Antipasti-Teller ggf. die bessere Alternative. Gericht 1: Spaghetti Deluxe, mit Sauce aus Steinpilzen, knusprigen Speck und Grana Padano: Das Gericht an sich war lecker und hatte einen guten Geschmack. Leider war der Speck nicht wie angekündigt knusprig, sondern wurde eher in der Sauce gebraten. Damit war die Sauce in Summe ein wenig zu salzig und hat die Steinpilze komplett überdeckt. Es wäre besser gewesen, diesen separat über das Gericht zu verteilen und separat zu braten.Gericht 2: Tagliatelle Giallo zafferano (Garnelen, Paprika und Safransauce): Die Pasta war auch al dente und lecker und die Sauce hat sehr gut zum Gericht gepasst. Auch die Garnelen waren noch saftig und nicht zu trocken. in Summe war es ein gutes und leckeres Gericht. Im Menü gibt es jeweils noch ein Getränk. Wir haben uns für eine Coke Light und eine Flasche Wasser entschieden. Toll finde ich, dass man hier eine kleine Flasche Coke bekommt und man kein Glas aus einer 1,5L Flasche erhält. Zudem wird hier filtriertes Wasser in einer separaten kleinen Flasche serviert. Da ich eh zu Haus Leitungswasser trinke, war das für mich sehr gut und die Flasche sieht zudem sehr toll aus. Weiter so! SERVICEWir wurden nach dem Eintritt ins Restaurant freundlich begrüßt und konnten auch den Platz frei wählen. Der Service an sich war absolut nicht aufdringlich und hatte das richtige Maß. Vor allem wird das unterstützt durch einen kleinen Quader auf dem Tisch, welcher durch die Gäste bedient werden kann. Hierbei kann man durch Tippen die Farbe wechseln und es wird angezeigt, ob man Service haben oder zahlen möchte. Damit weiß der Service Mitarbeiter genau, welchen Bedarf die Gäste haben. INTERIOR Das eher modern eingerichtete italienische Restaurant hat 2 Etagen und bietet mit seiner zum teil offenen Küche einen netten Charme. Im Sommer gibt es zudem im Außenbereich noch Sitzplätze. LAGEMitten in der Dresdner Innenstadt ist das Restaurant am besten zu Fuß erreichbar. Es stehen ein paar öffentliche Parkplätze in der Nähe zur Verfügung, welche aber bezahlt werden müssen.","Hausgemachte frische Pasta mit viel Auswahl und guten italienischen Wurzeln","","2023-11-06T11:19:29.645338Z"
2938,209,100.0,25888646,"nils-constantin.hellwig@stud.uni-regensburg.de","An aspect is addressed in the text without an explicit mention by the author","Augsburg, Deutschland","Guide38045857031","augsburg","2023-11-06T11:19:49.449052Z","2023-03-17","de","d6d46d4c-c533-4a6e-8c47-c0e1e8f6ef4c","[{""end"":14,""text"":""Vorspeisen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","","de",26.164,10,5.0,7322855,"SteakManufaktur",882530461,1,"Die Vorspeisen waren sehr gut, wir hatten einen Salat und eine Suppe.","Der Service von Yassin war super und aufmerksam, wir würden super beraten und die Getränke kamen zügig. Die Vorspeisen waren sehr gut, wir hatten einen Salat und eine Suppe. Das Fleisch war dem Gargrad entsprechend und die Beilagen sehr gut gewürzt. Insgesamt ein runder Abend in schönem Ambiente bei tollem Service.","Perfekter Abend bei bestem Essen und hervorragendem Service","","2023-11-14T18:31:52.684484Z"
3020,210,100.0,25888816,"nils-constantin.hellwig@stud.uni-regensburg.de","","Augsburg, Deutschland","Susanne S","augsburg","2023-11-06T11:22:06.421721Z","2023-03-06","de","4dadcc81-c765-4174-b6b5-276d6df30074","","[{""end"":59,""text"":""in der Küche stehen"",""start"":40,""labels"":[""FOOD-NEGATIVE-no-phrase""]}]","de",80.179,0,1.0,956952,"König von Flandern",881205484,4,"Dass man dort nicht ein einziges Gewürz in der Küche stehen hat, muss ich wohl kaum betonen.","Einheimische Küche soll das sein? Fleischküchle mit Brotbröckchen drin, um das Hackfleisch zu strecken und Kartoffelmansch ohne Essig und Öl, statt Kartoffelsalat? Das Hirschgulasch spottete jeder Beschreibung. Das war Pampe. Dass man dort nicht ein einziges Gewürz in der Küche stehen hat, muss ich wohl kaum betonen. Außerdem irritierend: In einem bayrischen Bierlokal gibt es kein dunkles Weißbier, dabei schreibt man sich auf die Fahnen, ein Bierlokal zu sein.Fazit: keine Veresserung seit dem Umzug aus der Karolinenstraße. Und das Capitol, ein ehemaliges Kino, wurde stilistisch zu Tode renoviert. Übrigens war der König von Flandern vor 15 Jahren noch eine Adresse für Leute, die günstig, aber gut und herzhaft essen wollten. Über den derzeitigen Betreiber sage ich nichts. Bekäme mir schlecht.","Auch nach Umzug katastrophal","","2023-11-14T18:32:16.371508Z"
