"Unnamed: 0","agreement","annotation_id","annotator","aspect_available_without_judgement","created_at","few_shot_condtion","id","label-explicit","label-implicit","lead_time","model","split","text","two_or_more_sentences","updated_at"
146,100.0,29450317,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:49:42.409836Z","fixed","ae01566d-83c8-4be8-b2fc-78e57f1fd88d","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",67.12,"Llama70B",1,"Die Atmosphäre ist nicht so schön, da es sehr laut ist.","Two or more sentences","2024-01-18T12:49:42.409854Z"
147,100.0,29450328,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:49:50.039264Z","fixed","69b62f78-9f37-4f4c-9e7c-7409a9a35b38","[{""end"":44,""text"":""Restaurant"",""start"":34,""labels"":[""AMBIENCE-POSITIVE""]}]","",6.774,"Llama70B",1,"Ein wirklich schönes, gemütliches Restaurant.","","2024-01-18T12:49:50.039283Z"
148,100.0,29450342,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:50:00.722842Z","fixed","06a7f658-89b2-441c-a13c-c6fbda353537","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":32,""text"":""Portionen"",""start"":23,""labels"":[""FOOD-POSITIVE""]}]","",9.723,"Llama70B",1,"Das Essen war gut, die Portionen groß.","","2024-01-18T12:50:00.722861Z"
149,100.0,29450348,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:50:08.875430Z","fixed","56f027d3-2858-414f-863b-be7dc7b83b2c","[{""end"":15,""text"":""Gerichte"",""start"":7,""labels"":[""PRICE-NEGATIVE""]}]","",7.288,"Llama70B",1,"Einige Gerichte sind etwas überteuert.","","2024-01-18T12:50:08.875451Z"
150,100.0,29450388,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:50:48.819841Z","fixed","b10e1545-4c09-4d67-9cf7-b5f0234c54d9","[{""end"":9,""text"":""Pizza"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":47,""text"":""Ambiente"",""start"":39,""labels"":[""AMBIENCE-NEGATIVE""]}]","",39.009,"Llama70B",1,"Die Pizza war richtig lecker, aber das Ambiente ist nicht so toll.","","2024-01-18T12:50:48.819858Z"
151,100.0,29450407,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:51:06.039486Z","fixed","d7d7d8a8-b28f-42bb-98d5-b6396366ae5f","[{""end"":30,""text"":""Lebensmittel"",""start"":18,""labels"":[""FOOD-NEGATIVE""]}]","",16.4,"Llama70B",1,"Wenn man sich die Lebensmittel genauer anschaut, dann ist es nichts besonderes.","","2024-01-18T12:51:06.039511Z"
152,100.0,29450411,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:51:13.656776Z","fixed","743fdfbe-5bfc-4f92-b1c8-fef1d4c5991c","[{""end"":14,""text"":""Laden"",""start"":9,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",6.706,"Llama70B",1,"Auch der Laden ist nicht mehr das, was er mal war.","","2024-01-18T12:51:13.656795Z"
153,100.0,29450467,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:52:25.754641Z","fixed","2db810f6-37c8-47a9-b854-06a760174ef8","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]},{""end"":46,""text"":""Atmosphäre"",""start"":36,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":71,""text"":""Essen"",""start"":66,""labels"":[""PRICE-NEGATIVE""]},{""end"":71,""text"":""Essen"",""start"":66,""labels"":[""FOOD-NEGATIVE""]}]","",71.2,"Llama70B",1,"Die Bedienung war unfreundlich, die Atmosphäre eher schlecht, das Essen teuer und nicht besonders gut.","","2024-01-18T12:52:25.754658Z"
154,100.0,29450485,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:52:46.384993Z","fixed","8f0689d8-0d2e-4e73-8564-28bd94cb671b","[{""end"":60,""text"":""Küche"",""start"":55,""labels"":[""FOOD-POSITIVE""]},{""end"":77,""text"":""Personal"",""start"":69,""labels"":[""SERVICE-POSITIVE""]}]","",19.309,"Llama70B",1,"Wir waren dort vorher schon einige Male und fanden die Küche und das Personal sehr gut.","","2024-01-18T12:52:46.385017Z"
155,100.0,29450494,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:52:58.369936Z","fixed","8bbaf25f-8ab9-4d40-9077-cd6377b56b72","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",11.168,"Llama70B",1,"Die Preise sind für das Angebot sehr hoch.","","2024-01-18T12:52:58.369956Z"
156,100.0,29450514,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:53:21.277012Z","fixed","b9e9e92a-d8d2-4482-bbbb-576238d69d10","[{""end"":8,""text"":""Bier"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":8,""text"":""Bier"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",22.097,"Llama70B",1,"Das Bier ist einwandfrei und der Preis für die Größe unschlagbar.","","2024-01-18T12:53:21.277030Z"
157,100.0,29450525,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:53:30.735987Z","fixed","dee54f1c-118f-4075-9430-4b0ddc85f4bb","[{""end"":28,""text"":""Personal"",""start"":20,""labels"":[""SERVICE-POSITIVE""]}]","",8.647,"Llama70B",1,"Zu der Zeit war das Personal aber noch sehr freundlich.","","2024-01-18T12:53:30.736006Z"
158,100.0,29450532,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:53:45.562392Z","fixed","8bc64f66-afeb-4335-9c33-880ad24999d0","[{""end"":9,""text"":""Pizza"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":39,""text"":""Ambiente"",""start"":31,""labels"":[""AMBIENCE-NEUTRAL""]}]","",13.983,"Llama70B",1,"Die Pizza ist sehr lecker, das Ambiente eher schlicht.","","2024-01-18T12:53:45.562413Z"
159,100.0,29450547,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:54:02.393195Z","fixed","83136ea3-51dc-4f2f-85bf-da110fef671c","","",15.949,"Llama70B",1,"Man könnte meinen, es hätte sich einiges verbessert.","","2024-01-18T12:54:02.393216Z"
160,100.0,29450548,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:54:10.374616Z","fixed","5fd152ea-a19f-44ed-98fa-7ef3702828b9","[{""end"":32,""text"":""Restaurant"",""start"":22,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",7.043,"Llama70B",1,"Schade, dass sich das Restaurant so entwickelt hat.","","2024-01-18T12:54:10.374634Z"
161,100.0,29450555,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:54:17.545753Z","fixed","2e9d8def-927f-4cb1-9059-95b65b088034","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",6.355,"Llama70B",1,"Das Personal ist freundlich und aufmerksam.","","2024-01-18T12:54:17.545771Z"
162,100.0,29450574,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:54:36.516402Z","fixed","847a8c04-22a1-410a-a7ab-de55f3415967","[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",18.077,"Llama70B",1,"Der Preis passt sicher auch zu dem, was man bekommt.","","2024-01-18T12:54:36.516419Z"
163,100.0,29450585,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:54:52.314128Z","fixed","7d813e2b-00c0-4ec5-a632-1b3f60727dbb","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-CONFLICT""]}]","",14.785,"Llama70B",1,"Das Personal war freundlich, aber unentschlossen.","","2024-01-18T12:54:52.314144Z"
164,100.0,29450592,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:54:58.317299Z","fixed","5788ce0e-f347-446e-a1d3-55a5d39f6e6e","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",5.16,"Llama70B",1,"Die Atmosphäre ist gut.","","2024-01-18T12:54:58.317319Z"
165,100.0,29450612,"nils-constantin.hellwig@stud.uni-regensburg.de","An aspect is addressed in the text without an explicit mention by the author","2024-01-18T12:55:20.233847Z","fixed","fa7e82ff-619b-44d5-aaec-f31a7f387f6c","","",20.897,"Llama70B",1,"Wir haben dann noch einmal das Essen bestellt.","","2024-01-18T12:55:20.233867Z"
166,100.0,29450617,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:55:28.426373Z","fixed","696aecd9-8de1-4f01-9f9a-fb6bd8e351d6","[{""end"":18,""text"":""Lokal"",""start"":13,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",7.383,"Llama70B",1,"Sehr schönes Lokal.","","2024-01-18T12:55:28.426388Z"
167,100.0,29450646,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:55:58.343531Z","fixed","c4f41d2d-9b14-421b-b7e9-78a7befef6d1","[{""end"":76,""text"":""Essen"",""start"":71,""labels"":[""FOOD-NEGATIVE""]}]","[{""end"":49,""text"":""netter Ort um sich zu erholen"",""start"":20,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",29.079,"Llama70B",1,"Trotzdem ist es ein netter Ort um sich zu erholen, aber leider war das Essen, was ich bestelle, nicht so gut und uninteressant.","","2024-01-18T12:55:58.343557Z"
168,100.0,29450654,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:56:09.551795Z","fixed","e4747278-15d2-49a6-9337-30f993dac1ed","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":42,""text"":""Bedienung"",""start"":33,""labels"":[""SERVICE-NEGATIVE""]}]","",10.112,"Llama70B",1,"Das Essen war sehr gut, aber die Bedienung war nicht so toll.","","2024-01-18T12:56:09.551816Z"
169,100.0,29450700,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:56:58.032515Z","fixed","e47764a3-31c2-4c11-80d6-722c5fe3d08a","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",47.524,"Llama70B",1,"Die Bedienung war schnell und freundlich.","","2024-01-18T12:56:58.032535Z"
170,100.0,29450725,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:57:20.510212Z","fixed","7161db8b-4eeb-4701-ba3e-52bd6b121000","[{""end"":18,""text"":""Atmosphäre"",""start"":8,""labels"":[""PRICE-NEGATIVE""]},{""end"":32,""text"":""Essen"",""start"":27,""labels"":[""PRICE-NEGATIVE""]}]","",21.58,"Llama70B",1,"Für die Atmosphäre und das Essen zu teuer.","","2024-01-18T12:57:20.510234Z"
171,100.0,29450741,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:57:36.983123Z","fixed","55f6918f-65d1-4fcb-9ccc-d6daf7857e3c","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",15.58,"Llama70B",1,"Das Personal ist sehr unfreundlich und unhöflich.","","2024-01-18T12:57:36.983146Z"
172,100.0,29450769,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:57:55.752201Z","fixed","8b88e50f-f933-47df-b029-2980c886d646","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",17.796,"Llama70B",1,"Das Essen war lecker, aber nichts Besonderes.","","2024-01-18T12:57:55.752221Z"
173,100.0,29450789,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:58:14.968386Z","fixed","f9be8f19-4935-4c49-9934-a43d15fe75da","[{""end"":22,""text"":""Lokal"",""start"":17,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":40,""text"":""Rauchen"",""start"":33,""labels"":[""AMBIENCE-NEGATIVE""]}]","",18.268,"Llama70B",1,"Ein sehr schönes Lokal, aber das Rauchen geht mir zu sehr auf die Nerven.","","2024-01-18T12:58:14.968406Z"
174,100.0,29450801,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:58:29.644412Z","fixed","95362f12-11f0-472f-8cbe-e95b3d09824d","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",13.4,"Llama70B",1,"Die Bedienung war sehr freundlich und hilfsbereit.","","2024-01-18T12:58:29.644431Z"
175,100.0,29450818,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:58:51.376425Z","fixed","dcd95e2d-8b41-43a1-9e05-438e965483f6","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":57,""text"":""Preis-Leistungsverhältnis"",""start"":32,""labels"":[""PRICE-NEGATIVE""]}]","",20.793,"Llama70B",1,"Das Essen war sehr gut, nur das Preis-Leistungsverhältnis ist nicht gut.","","2024-01-18T12:58:51.376454Z"
176,100.0,29450849,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T12:59:24.822800Z","fixed","5accf7a6-eb77-43ed-a017-688daaedeb46","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",32.585,"Llama70B",1,"Die Atmosphäre ist eher gemütlich.","","2024-01-18T12:59:24.822815Z"
177,100.0,29450952,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:01:02.121448Z","fixed","24aefbf2-e493-4b21-a311-85676cf3bd3d","[{""end"":53,""text"":""Service"",""start"":46,""labels"":[""SERVICE-NEGATIVE""]},{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",96.447,"Llama70B",1,"Das Essen war sehr schnell serviert, aber der Service konnte mich nicht überzeugen.","","2024-01-18T13:01:02.121464Z"
178,100.0,29450959,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:01:07.806552Z","fixed","526156f5-9a44-4768-909f-f657c6899d65","[{""end"":9,""text"":""Pizza"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",4.832,"Llama70B",1,"Die Pizza war nicht gut.","","2024-01-18T13:01:07.806572Z"
179,100.0,29450991,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:01:39.222750Z","fixed","4ca4d25f-bbd7-4aad-b996-a19fba76c864","[{""end"":47,""text"":""Preis-Leistung"",""start"":33,""labels"":[""PRICE-POSITIVE""]}]","",30.579,"Llama70B",1,"Wir waren sehr zufrieden mit der Preis-Leistung.","","2024-01-18T13:01:39.222765Z"
180,100.0,29451004,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:01:50.047315Z","fixed","f58c02ad-0d71-4f94-a9c9-08ae5db82490","[{""end"":35,""text"":""Hähnchen mit Risotto"",""start"":15,""labels"":[""FOOD-POSITIVE""]}]","",10.03,"Llama70B",1,"Wir hatten ein Hähnchen mit Risotto, das war lecker.","","2024-01-18T13:01:50.047332Z"
181,100.0,29451020,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:02:09.274562Z","fixed","518b33ba-95a2-4783-9010-7ed77d89c39d","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]},{""end"":46,""text"":""Preise"",""start"":40,""labels"":[""PRICE-NEGATIVE""]}]","",18.411,"Llama70B",1,"Das Essen war auch in Ordnung, aber die Preise sind auch nicht gerade niedrig.","","2024-01-18T13:02:09.274581Z"
182,100.0,29451032,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:02:18.062048Z","fixed","0daa0e4f-c542-43e2-baa6-bcd7cb052b64","[{""end"":15,""text"":""Preise"",""start"":9,""labels"":[""PRICE-POSITIVE""]}]","",7.829,"Llama70B",1,"Auch die Preise sind sehr fair.","","2024-01-18T13:02:18.062071Z"
183,100.0,29451038,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:02:27.215068Z","fixed","31dafc3e-6ffc-44a6-a397-bae4f22da9ee","","[{""end"":20,""text"":""für ein Schmarrn"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",8.37,"Llama70B",1,"Was für ein Schmarrn!","","2024-01-18T13:02:27.215085Z"
184,100.0,29451046,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:02:40.550012Z","fixed","5bcd9d2a-7c0c-4312-b19d-92fc43c1d1dd","","[{""end"":15,""text"":""war alles in"",""start"":3,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",12.477,"Llama70B",1,"Es war alles in Ordnung.","","2024-01-18T13:02:40.550041Z"
185,100.0,29451052,"nils-constantin.hellwig@stud.uni-regensburg.de","An aspect is addressed in the text without an explicit mention by the author","2024-01-18T13:02:45.849031Z","fixed","b3546106-67bc-4886-bc49-9bf00721f051","","",4.515,"Llama70B",1,"Habe mir ein Sushi bestellt.","","2024-01-18T13:02:45.849050Z"
186,100.0,29451068,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:02:58.201999Z","fixed","0e63f2f8-b8b4-43eb-869d-2ce0228f0531","[{""end"":35,""text"":""Küche"",""start"":30,""labels"":[""FOOD-POSITIVE""]},{""end"":59,""text"":""Bedienung"",""start"":50,""labels"":[""SERVICE-POSITIVE""]},{""end"":86,""text"":""Aussicht"",""start"":78,""labels"":[""AMBIENCE-POSITIVE""]}]","",11.404,"Llama70B",1,"Ein Restaurant mit sehr guter Küche, freundlicher Bedienung und einer schönen Aussicht.","","2024-01-18T13:02:58.202018Z"
187,100.0,29451072,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:03:05.939546Z","fixed","f4182a28-d0c3-4dd7-bcdc-a1282891e2ea","[{""end"":11,""text"":""Kellner"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",6.868,"Llama70B",1,"Der Kellner war unfreundlich und unhöflich.","","2024-01-18T13:03:05.939561Z"
188,100.0,29451078,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:03:12.000614Z","fixed","46d2c376-d215-4d74-96e2-66713fecd002","[{""end"":27,""text"":""Bedienung"",""start"":18,""labels"":[""SERVICE-POSITIVE""]}]","",5.167,"Llama70B",1,"Wir waren mit der Bedienung sehr zufrieden.","","2024-01-18T13:03:12.000631Z"
189,100.0,29451083,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:03:20.227378Z","fixed","ab452efb-8d47-4da7-ae7b-e973d41bf11c","","[{""end"":31,""text"":""Kaum Platz, laut und überteuert"",""start"":0,""labels"":[""AMBIENCE-NEGATIVE-no-phrase""]}]",7.423,"Llama70B",1,"Kaum Platz, laut und überteuert.","","2024-01-18T13:03:20.227401Z"
190,100.0,29451115,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:03:56.830418Z","fixed","f22256b8-967e-43a3-b6dc-3c8d419913f9","[{""end"":27,""text"":""Restaurant"",""start"":17,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":48,""text"":""Essen"",""start"":43,""labels"":[""FOOD-POSITIVE""]}]","",35.556,"Llama70B",1,"Ein sehr schönes Restaurant mit sehr gutem Essen.","","2024-01-18T13:03:56.830437Z"
191,100.0,29451181,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:05:21.106435Z","fixed","96415712-e3c2-4993-968a-02a1b679a589","[{""end"":49,""text"":""Preis"",""start"":44,""labels"":[""PRICE-NEGATIVE""]}]","[{""end"":34,""text"":""öfters hier und auch"",""start"":14,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",83.348,"Llama70B",1,"Ich war schon öfters hier und auch wenn der Preis nicht gerade billig ist, lohnt es sich.","","2024-01-18T13:05:21.106452Z"
192,100.0,29451187,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:05:26.334838Z","fixed","18f97583-1ab7-473b-8eef-f965abda944e","","[{""end"":29,""text"":""war eine schöne Erfahrung"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",4.038,"Llama70B",1,"Das war eine schöne Erfahrung!","","2024-01-18T13:05:26.334855Z"
193,100.0,29451191,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:05:30.660717Z","fixed","d75d0feb-469a-4e8d-ade0-aa9d16514cbd","[{""end"":13,""text"":""Hacksteak"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",3.513,"Llama70B",1,"Die Hacksteak ist sehr gut.","","2024-01-18T13:05:30.660736Z"
194,100.0,29451213,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:05:54.063233Z","fixed","f0642bb5-1952-4f83-87e8-81de343981d8","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",26.456,"Llama70B",1,"Die Preise waren angemessen.","","2024-01-18T13:43:11.527235Z"
195,100.0,29451259,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:06:47.255191Z","fixed","c12199e3-c35d-453f-bcd9-864811b5dbbe","[{""end"":52,""text"":""Tischtuch auf den Tischen"",""start"":27,""labels"":[""AMBIENCE-NEGATIVE""]}]","",63.753,"Llama70B",1,"Es gibt noch nicht mal ein Tischtuch auf den Tischen, was ich mir aber nicht negativ anrechnen möchte.","","2024-01-18T13:07:01.223955Z"
196,100.0,29451275,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:07:10.950539Z","fixed","9654cc85-28fb-4f30-9604-5437228a11ca","[{""end"":43,""text"":""Ambiente"",""start"":35,""labels"":[""AMBIENCE-POSITIVE""]}]","",6.344,"Llama70B",1,"Wir hatten wieder ein sehr schönes Ambiente.","","2024-01-18T13:07:10.950556Z"
197,100.0,29451293,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:07:34.378888Z","fixed","e023e0e3-c385-40b5-bbd4-b6fe02b8ddea","[{""end"":10,""text"":""Halbe Bier"",""start"":0,""labels"":[""PRICE-POSITIVE""]}]","",22.469,"Llama70B",1,"Halbe Bier für 3,50€, das ist ein gutes Preis Leistungsverhältnis.","","2024-01-18T13:07:34.378914Z"
198,100.0,29451304,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:07:50.961506Z","fixed","a1f52913-f2a5-4b3b-997f-ebad08a09009","[{""end"":22,""text"":""Menu"",""start"":18,""labels"":[""FOOD-NEGATIVE""]}]","",15.608,"Llama70B",1,"Wir haben uns ein Menu bestellt und sind dann enttäuscht, weil es nicht gut war.","","2024-01-18T13:07:50.961533Z"
199,100.0,29451316,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:08:01.987450Z","fixed","d347a4df-240a-47d8-8f40-be23406f0d27","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":44,""text"":""Atmosphäre"",""start"":34,""labels"":[""AMBIENCE-POSITIVE""]}]","",10.192,"Llama70B",1,"Das Essen war sehr lecker und die Atmosphäre auch.","","2024-01-18T13:08:01.987476Z"
200,100.0,29451329,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:08:10.350249Z","fixed","1d9f3fec-26ed-46f1-a4da-5fc052eb05d1","[{""end"":24,""text"":""Location"",""start"":16,""labels"":[""AMBIENCE-POSITIVE""]}]","",7.358,"Llama70B",1,"Eine gemütliche Location, wo man sich wohlfühlt.","","2024-01-18T13:08:10.350267Z"
201,100.0,29451371,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:08:58.091575Z","fixed","ebfd78bb-2d92-48cd-85c3-019577c74915","[{""end"":36,""text"":""Lokal"",""start"":31,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",46.928,"Llama70B",1,"Nur zu empfehlen, wenn man das Lokal in der Nähe von LOC nicht kennt.","","2024-01-18T13:08:58.091592Z"
202,100.0,29451480,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:10:51.938034Z","fixed","04a439ee-f561-4bd1-b2af-3017387a9eab","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]},{""end"":48,""text"":""Essen"",""start"":43,""labels"":[""FOOD-NEGATIVE""]}]","",112.923,"Llama70B",1,"Das Personal war sehr unfreundlich und das Essen war nicht gut.","","2024-01-18T13:10:51.938055Z"
203,100.0,29451494,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:11:01.602084Z","fixed","ae2c2ac1-716f-4e42-8f42-a2a5f8b25d9e","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":34,""text"":""Pizza"",""start"":29,""labels"":[""FOOD-POSITIVE""]}]","",8.808,"Llama70B",1,"Das Essen war nicht gut, die Pizza war lecker.","","2024-01-18T13:11:01.602103Z"
204,100.0,29451642,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:13:21.076771Z","fixed","44e8ea24-fb7e-40f5-8d63-c3081fa1b02e","[{""end"":15,""text"":""Mitarbeiter"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",138.555,"Llama70B",1,"Die Mitarbeiter sind sehr freundlich und hilfsbereit.","","2024-01-18T13:13:21.076789Z"
205,100.0,29451665,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:13:43.824798Z","fixed","1214dd0c-2283-45e0-a1bf-b2de18969e99","[{""end"":49,""text"":""Essen"",""start"":44,""labels"":[""FOOD-NEGATIVE""]},{""end"":14,""text"":""Location"",""start"":6,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",30.344,"Llama70B",1,"Tolle Location, aber leider nicht so tolles Essen.","","2024-01-19T07:22:06.459623Z"
206,100.0,29451683,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:14:03.702919Z","fixed","f27743a7-bcf2-4c42-bd17-b5abaaa5fb0c","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]},{""end"":56,""text"":""Bedienung"",""start"":47,""labels"":[""SERVICE-NEGATIVE""]}]","",18.864,"Llama70B",1,"Das Personal war nicht sehr freundlich und die Bedienung dauerte ziemlich lange.","","2024-01-18T13:14:03.702939Z"
207,100.0,29451696,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:14:14.435076Z","fixed","1e4fccb4-e3b6-4fdb-bb97-7eb659f71e9b","[{""end"":12,""text"":""Lokal"",""start"":7,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",9.836,"Llama70B",1,"Dieses Lokal ist einfach nur schön.","","2024-01-18T13:14:14.435091Z"
208,100.0,29451732,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:14:44.137049Z","fixed","4304035b-9a28-4e0c-ab3d-0230bad4f41a","[{""end"":20,""text"":""Essen"",""start"":15,""labels"":[""AMBIENCE-NEGATIVE""]}]","",28.877,"Llama70B",1,"Leider ist das Essen sehr laut und man kann sich kaum unterhalten.","","2024-01-18T13:14:44.137067Z"
209,100.0,29451749,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-01-18T13:15:00.487762Z","fixed","edfeb756-f168-4e3d-afc8-35e1072fcc99","","[{""end"":39,""text"":""und kann sich"",""start"":26,""labels"":[""AMBIENCE-NEGATIVE-no-phrase""]}]",15.529,"Llama70B",1,"Man fühlt sich nicht wohl und kann sich auch nicht wohlfühlen.","","2024-01-18T13:15:00.487782Z"
