"Unnamed: 0","Unnamed: 0.1","agreement","annotation_id","annotator","aspect_available_without_judgement","author_location","author_name","city","created_at","date","detected_language","id","label-explicit","label-implicit","language_code","lead_time","page_index","rating","restaurant_id","restaurant_name","review_id","sentence_idx","text","text_noanonymization","title","two_or_more_sentences","updated_at"
3145,289,100.0,26418934,"nils-constantin.hellwig@stud.uni-regensburg.de","","","Thomas K","mönchengladbach","2023-11-20T14:31:27.249092Z","2023-06-11","de","e6bd184a-6ba1-40e3-85bd-6e161fa3257f","[{""end"":21,""text"":""Gerichte"",""start"":13,""labels"":[""FOOD-POSITIVE""]}]","","de",5.268,1,5.0,13144674,"Frenzen Restaurant & Event",894482471,2,"Individuelle Gerichte, liebevoll zubereitet.","Sehr freundliches Personal. Gemütliche Atmosphäre mit schöner Aussenterasse. Individuelle Gerichte, liebevoll zubereitet. Immer saisonale frische Zutaten. Auf der monatlich wechselnden Karte ist für jeden Geschmack etwas dabei und es schmeckt immer hervorragend ","Immer einen Besuch wert ","","2023-11-20T14:31:27.249112Z"
1476,290,100.0,26418938,"nils-constantin.hellwig@stud.uni-regensburg.de","","","g_nterp15","leipzig","2023-11-20T14:31:40.505405Z","2023-07-12","de","6f164c0f-5b1a-45a4-8c6a-c2e29f1a768b","","","de",12.348,0,1.0,1041475,"Bayerischer Bahnhof",902490318,8,"Wir bestellten, obwohl wir schon ein ungutes Gefühl hatten.","Wir wurden von einem sehr arroganten ""Platzanweiser"" am Eingang empfangen. Wir sollten uns einen Tisch für 4 Personen suchen. Als wir uns hingesetzt hatten, kam diese Person auf uns zu und sagte, dass dieser Tisch reserviert wäre. Es war kein Schild auf dem Tisch zu sehen. Der Typ sagte zu uns, dass er bestimmen würde, welcher Tisch frei ist und welcher nicht. Das sind Verhältnisse wie zu DDR-Zeiten. Wir setzten uns an einen zugewiesenen Tisch und sahen in die Speisekarte. Sie war von der Speisenauswahl sehr dürftig! Wir bestellten, obwohl wir schon ein ungutes Gefühl hatten. Der Kellner sagte uns, dass wir ca. 1,5 Std. auf das Essen warten müssen, weil der Laden so voll ist. Normalerweise geht man dann. Wir blieben, und das Essen kam dann nach ca. einer halben Stunde. Das ungute Gefühl ist geblieben. Schweinesteak war totgebraten, die Rahmsauce war so dünn wie Wasser usw.Dieses Restaurant kann ich nicht empfehlen!!!","Kantinenessen schmeckt besser.","","2023-11-20T14:31:40.505423Z"
2731,291,100.0,26418946,"nils-constantin.hellwig@stud.uni-regensburg.de","","","Navigate67602965133","mannheim","2023-11-20T14:32:12.826328Z","2022-12-01","de","4d9a0ae6-46db-45bb-8ad0-5cfa02b5e91a","[{""end"":11,""text"":""Bedienungen"",""start"":0,""labels"":[""SERVICE-NEGATIVE""]}]","","de",31.501,4,2.0,2481134,"Da Vino",870355330,5,"Bedienungen haben den Tisch nach dem Hauptgang ignoriert.","Kurz zusammengefasst: Schlechter Service, hohe Preise, durchschnittliche Qualität. In Monnem gibt's besseres. Grundsatzlich ist das Essen gut. Allerdings passt das Preis-Leistungs-Verhältnis nicht.Waren mit einer Gruppe dort. Essen wurde teilweise falsch serviert. Bedienungen haben den Tisch nach dem Hauptgang ignoriert. Über eine Stunde wurde nicht nachgefragt ob wir noch etwas wünschen... Erst auf Reklamation wurde sich um uns gekümmert. Der Tisch hat dann Nachspeise und Getränke bestellt. SCHADE. Hier kommt man sicher kein zweites Mal mehr hin.","Service mangelhaft, Essen Durchschnitt. ","","2023-11-20T14:32:12.826348Z"
220,292,100.0,26418953,"nils-constantin.hellwig@stud.uni-regensburg.de","","","Best_Stuggi","hamburg","2023-11-20T14:32:33.405345Z","2022-11-20","de","b2ec0493-00e0-43c3-81bc-993df351f352","","","de",19.733,2,3.0,2271294,"Hard Rock Cafe",869156400,1,"Was man bekommt und der Preis passen hier leider nicht mehr.Ansonsten war alles in Ordnung...Wir kommen trotzdem gerne ins Hard Rock, aber die Preise sind echt hoch.","Warsteiner kostet inzwischen 0.5l 6.25€, twisted mac and cheese fast 19euro. Was man bekommt und der Preis passen hier leider nicht mehr.Ansonsten war alles in Ordnung...Wir kommen trotzdem gerne ins Hard Rock, aber die Preise sind echt hoch.","Leider echt teuer geworden","Two or more sentences","2023-11-20T14:32:33.405365Z"
670,293,100.0,26418959,"nils-constantin.hellwig@stud.uni-regensburg.de","An aspect is addressed in the text without an explicit mention by the author","Widen, Schweiz","CJB_Guest","münchen","2023-11-20T14:32:57.523840Z","2022-11-30","de","e523c594-1a07-4cba-bb78-64e81f4600e8","","","de",22.956,2,4.0,718846,"Schneider Bräuhaus",870199895,3,"Dazu ein Weissbier, ein Schoppen Schwarzriesling und das Ganze 35€ inklusive einem grosszügigen Trinkgeld.","Bereits um 18:00 ‚full house‘ - und dies gefühlt mit mehrheitlich lokalen Gästen. Dass mir zuerst eine englische Karte präsentiert wird, lasse ich der freundlichen Kellnerin gerne durchgehen. Die Brez‘n Suppe ist der Hammer, das Gröstl eine Riesenportion Geschmack. Dazu ein Weissbier, ein Schoppen Schwarzriesling und das Ganze 35€ inklusive einem grosszügigen Trinkgeld. Respekt!","Hier wird ehrlich gearbeitet.","","2023-11-20T14:32:57.523862Z"
1347,294,100.0,26418963,"nils-constantin.hellwig@stud.uni-regensburg.de","","Leipzig, Deutschland","BoardingPass222962","leipzig","2023-11-20T14:33:11.174492Z","2023-04-14","de","cb55361d-6d6e-4b66-a37f-cd1ef053fcf5","[{""end"":12,""text"":""Essen"",""start"":7,""labels"":[""FOOD-POSITIVE""]},{""end"":34,""text"":""Personal"",""start"":26,""labels"":[""SERVICE-POSITIVE""]},{""end"":59,""text"":""Ambiente"",""start"":51,""labels"":[""AMBIENCE-POSITIVE""]}]","","de",12.384,16,5.0,2084055,"Ratskeller",886218012,0,"Tolles Essen, kompetentes Personal und gemütliches Ambiente… Ein gelungener Abend für uns und absolut weiterzuempfehlen!!","Tolles Essen, kompetentes Personal und gemütliches Ambiente… Ein gelungener Abend für uns und absolut weiterzuempfehlen!!!","Tolles Restaurant","","2023-11-20T14:33:11.174514Z"
2995,295,100.0,26418966,"nils-constantin.hellwig@stud.uni-regensburg.de","","Erkelenz","stefank123","augsburg","2023-11-20T14:33:19.141296Z","2023-08-30","de","f7bab67c-0a85-4acd-bd4b-82d36c267e90","","","de",6.323,0,1.0,2002547,"Ratskeller Augsburg",913934407,2,"Nie wieder Hätte doch lieber zum Griechen oder LOC gehen sollen.","Der Zwiebelrostbraten super gegart, aber die Qualität des Fleisches war selbst mit dem Sägemesser kaum zu schneiden, und schon gar nicht zu genießen. Spätzle weiche Teigmasse. Nie wieder Hätte doch lieber zum Griechen oder Italiener gehen sollen. Ich glaub ich brauch noch einen Magenbitter zum Aufräumen des Magen. ","Nie wieder ","","2023-11-20T14:33:19.141318Z"
753,296,100.0,26418971,"nils-constantin.hellwig@stud.uni-regensburg.de","","Köln, Deutschland","Mark190572","köln","2023-11-20T14:33:41.939549Z","2023-03-12","de","d3f3fff7-8066-4f23-8dbc-7605db8a5ef0","","","de",21.926,1,2.0,966524,"Cafe Reichard",881886150,2,"Meine Familie besucht das Cafe schon seit 30 Jahren in regelmäßigen (jahrelang 1x wöchentlich) Abständen.","Trotz den Umständen, dass fast alle Corna-Maßnahmen in Deutschland (außer in medizinischen Einrichtungen) aufgehoben wurden, muss man hier immer noch vor der Tür anstehen und warten bis man einen Platz zugewiesen bekommt. Vor allem in der jetzigen Jahreszeit, den zahlenden Kunden bei Regen, Wind und Kälte (wie letztes selbst erlebt) 20 min, ungeschützt vor der Tür warten zu lassen grenzt schon an Unverschämtheit. Meine Familie besucht das Cafe schon seit 30 Jahren in regelmäßigen (jahrelang 1x wöchentlich) Abständen. Sollten die Inhaber / Geschäftsführer an dieser Praxis festhalten, werden sie uns als Stammkunden verlieren. Aber es kommen ja noch genug Touristen, so dass man auf Stammkunden nicht angewiesen zu sein scheint.","Corna-Maßnahmen haben weiter hin Bestand","","2023-11-20T14:33:41.939569Z"
122,297,100.0,26418979,"nils-constantin.hellwig@stud.uni-regensburg.de","","Hamburg, Deutschland","thomasdN7624JD","hamburg","2023-11-20T14:33:54.815206Z","2023-03-26","de","b6865ee3-303a-4946-9318-691341bc1089","","","de",8.99,6,3.0,1483463,"Bullerei",883666227,1,"Die ersten Gänge waren sehr überschaubar, ein Schweinenacken im Hauptgang zu geringwertig, der vegetarische Hauptgang auch nicht zum sattwerden.Das Personal sehr freundlich, der Ablauf reibungslos.","Wir hatten das Überraschungsmenü, einmal normal und einmal vegetarisch.Pro Person 59€ mit 4 Gängen. Die ersten Gänge waren sehr überschaubar, ein Schweinenacken im Hauptgang zu geringwertig, der vegetarische Hauptgang auch nicht zum sattwerden.Das Personal sehr freundlich, der Ablauf reibungslos.","Vornehme Portionsgrößen","Two or more sentences","2023-11-20T14:33:54.815270Z"
1176,298,100.0,26418981,"nils-constantin.hellwig@stud.uni-regensburg.de","","Riedstadt, Deutschland","giste2206","leipzig","2023-11-20T14:34:04.426934Z","2023-03-23","de","064388a4-9f84-4306-8d6f-e13b5ea2646e","[{""end"":20,""text"":""Speisen"",""start"":13,""labels"":[""FOOD-NEUTRAL""]}]","","de",8.712,1,4.0,743213,"Auerbachs Keller Leipzig",883259030,4,"Qualität der Speisen und Optik in Ordnung.","Ohne Reservierung einen guten Tisch bekommen. Freundliches und flinkes Personal . Umfangreiche relativ rustikale Karte - passend zum Ambiente . Weinauswahl in Ordnung , Bier empfehlenswert . Qualität der Speisen und Optik in Ordnung.","Touristisch aber gut","","2023-11-20T14:34:04.426953Z"
953,299,100.0,26418987,"nils-constantin.hellwig@stud.uni-regensburg.de","","Rielasingen-Worblingen, Deutschland","schulz1990","stuttgart","2023-11-20T14:34:26.836254Z","2022-10-20","de","c2c5eb8a-71f9-46c0-bf4c-e251f8bf6ede","[{""end"":17,""text"":""Atmosphäre"",""start"":7,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":54,""text"":""Bedingungen"",""start"":43,""labels"":[""SERVICE-POSITIVE""]},{""end"":99,""text"":""Gerichte"",""start"":91,""labels"":[""FOOD-POSITIVE""]},{""end"":114,""text"":""Preis Leistung"",""start"":100,""labels"":[""PRICE-POSITIVE""]}]","","de",21.506,1,5.0,803960,"Restaurant Ochs-n Willi",865302087,0,"Schöne Atmosphäre Schnelle und aufmerksame Bedingungen Super lecker und viele verschiedene Gerichte Preis Leistung super","Schöne Atmosphäre Schnelle und aufmerksame Bedingungen Super lecker und viele verschiedene Gerichte Preis Leistung super","Große Portion Preis Leistungs super","","2023-11-20T14:34:26.836278Z"
2208,300,100.0,26418996,"nils-constantin.hellwig@stud.uni-regensburg.de","","","DayTrip59656101803","bochum","2023-11-20T14:34:51.045259Z","2023-09-27","de","cf294a77-bd91-4e9f-8047-7c6a0a225b6a","","[{""end"":63,""text"":""essen zu gehen, der sich eine"",""start"":34,""labels"":[""FOOD-NEGATIVE-no-phrase""]}]","de",23.182,0,1.0,6931269,"Franz Ferdinand",918704817,5,"Wir können nur jedem abraten dort essen zu gehen, der sich eine gute Qualität erhofft!","Wir haben sehr lange nicht mehr so schlecht gegessen!! Wer eine authentische, österreichische Küche sucht sollte unbedingt das Weite suchen! Man muss sich wirklich schämen so ein schreckliches Essen zu diesen Preisen anzubieten!!!! Knödel und Sauce sind sehr schlecht, genauso wie der überteuerte Garnelen Salat, keine Raffinesse, wirklich das billigste vom billigsten und die Käsespätzle haben wirklich nichts mit echten Käsespätzle zutun! Ein Alptraum! Wir können nur jedem abraten dort essen zu gehen, der sich eine gute Qualität erhofft! ","Kantinen Qualität zum Preis von Sternenküche! ","","2023-11-20T14:34:51.045278Z"
203,301,100.0,26419095,"nils-constantin.hellwig@stud.uni-regensburg.de","","","danielahR2407YK","hamburg","2023-11-20T14:40:34.027806Z","2023-08-16","de","c77b4822-6b22-49cc-9212-b52f86035f68","","[{""end"":41,""text"":""mal und keine"",""start"":28,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]","de",342.105,0,2.0,2271294,"Hard Rock Cafe",910726291,6,"Von uns sicher kein zweites mal und keine Empfehlung","Insgesamt nicht weiterzuempfehlen. Bedienung unfreundlich mit verdreckten Oberteil - sorry unappetitlich hoch drei . Wir haben zwar gesehen, dass die Nebentische nach dem Verlassen der letzten Gäste gereinigt wurden, bei unserem eigenen bezweifeln wir das allerdings sehr. Getränke - Saftschorle, mehr Wasser als Saft und massenhaft Eisenwürfel. Essen okay , insgesamt aber völlig überteuert. Da kann man ein paar Schritte entfernt auf der Reeperbahn für die Hälfte des Geldes bessere Burger essen . Von uns sicher kein zweites mal und keine Empfehlung ","Keine Empfehlung ","","2023-11-20T14:40:34.027824Z"
2197,302,100.0,26419108,"nils-constantin.hellwig@stud.uni-regensburg.de","","","mr112021","bochum","2023-11-20T14:41:27.936160Z","2023-02-04","de","3e464b6b-d65c-4d49-beed-fb4b6115525f","[{""end"":14,""text"":""Preis\/Leistung"",""start"":0,""labels"":[""PRICE-NEGATIVE""]}]","","de",52.886,2,3.0,3974982,"Trattoria Momo",877428854,2,"Preis/Leistung passt in unseren Augen nicht zusammen.","Wir sind aufgrund der guten Bewertungen in dieses Lokal gegangen. Leider waren wir am Ende etwas enttäuscht. Preis/Leistung passt in unseren Augen nicht zusammen. Auf die Hauptspeise haben wir 90 min warten müssen. Auch die Gäste an den Nebentischen waren ähnlich genervt wie wir. Leider waren die Kellner auch nicht in der Lage uns einen Wein zu empfehlen und wir wurden auf eine kleine Karte verwiesen. Für die aufgerufenen Preise in diesem Lokal haben wir deutlich mehr erwartet. Schade","Leider etwas mehr erwartet","","2023-11-20T14:41:27.936204Z"
2151,303,100.0,26419113,"nils-constantin.hellwig@stud.uni-regensburg.de","","Nürnberg, Deutschland","M R","nürnberg","2023-11-20T14:41:36.910527Z","2022-11-28","de","13ef36f0-ecd6-4d6f-a7d0-eda3ffeafe19","","[{""end"":16,""text"":""zu bemängeln"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]","de",7.932,1,4.0,1963787,"Wirtshaus Hütt’n",869996331,1,"Nix zu bemängeln.","Schönes Ambiente mit mehreren Räumen früher Sudhaus, zentrale Lage, flotte freundliche Bedienung. Nix zu bemängeln.","Lecker fränkisch essen","","2023-11-20T14:41:36.910547Z"
428,304,100.0,26419118,"nils-constantin.hellwig@stud.uni-regensburg.de","","","EmiliaLang","hamburg","2023-11-20T14:42:02.324828Z","2023-02-24","de","2733169a-11e3-4b8b-af45-b3a74b120c29","[{""end"":21,""text"":""RESTAURANT_NAME"",""start"":6,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","","de",24.484,17,5.0,10322027,"Ola Lisboa",879987786,4,"Würde RESTAURANT_NAME immer weiter empfehlen und werde auch immer, wenn ich in LOC bin, wieder kommen.","Sehr schönes portugiesisches Ambiente mit einer schönen musikalischen Untermalung im Latino Stiel. Personal ist super und sehr gut drauf. 5 Sterne dafür. Essen, egal ob Fisch oder Fleisch, ist wahnsinnig gut und die gesamte Atmosphäre im Restaurant ist einfach top . Würde Ola Lisboa immer weiter empfehlen und werde auch immer, wenn ich in Hamburg bin, wieder kommen. LIEBS HIER Obrigado !!!","Ola Lisboa - Heftig","","2023-11-20T14:42:02.324851Z"
570,305,100.0,26419133,"nils-constantin.hellwig@stud.uni-regensburg.de","An aspect is addressed in the text without an explicit mention by the author","Wien, Österreich","tintsch","münchen","2023-11-20T14:43:15.913990Z","2022-10-31","de","7c6490e7-4ac6-4032-ba05-3602f9d1c947","","","de",72.599,5,1.0,742684,"Hofbräuhaus",866692448,3,"!Nachdem wir zufällig einen Platz ergattert hatten, mussten wir 20 Minuten beobachten, wie der zugeteilte Kellner alle Tische runderherum bediente, sogar für 1 (!!!)","Ich kann diesen Hype überhaupt nicht verstehen, jedes andere Bierlokal hat mehr Charme, bessere Küche und freundlicheres Personal!Schon beim Eintritt von 2 finster dreinblickenden Securities gemustert zu werden, dann stehen zwar liebe Mädels mit Dirndl beim Eingang, aber nur um jeden zu sagen, dass sie eh selbst einen Platz suchen müssen. Die Atmosphäre ist wie auf einem Bahnhof: Chaos, viel zu viele Menschen (die meistens betrunken) und viel zu laut! Alle Kellner völlig überfordert und das sieht man ihnen mehr als man will an!!!Nachdem wir zufällig einen Platz ergattert hatten, mussten wir 20 Minuten beobachten, wie der zugeteilte Kellner alle Tische runderherum bediente, sogar für 1 (!!!) Bier zur Schank und wieder retour lief, uns einfach ignorierte und auf Handzeichen SEHR unfreundlich reagierte, In Folge lief er mindestens 5 Mal an unserem Tisch vorbei, ohne unsere Bestellung aufzunehmen. Nach 20 Minuten gaben wir auf und haben dieses ohnehin überteuerte und ungemütliche Lokal verlassen!Nun ja, hier bekommt ja mal ""Touristenfalle"" ein Gesicht!","Jedes Bierlokal in München, nur nicht das Hofbräuhaus","","2023-11-20T14:43:15.914011Z"
32,306,100.0,26419136,"nils-constantin.hellwig@stud.uni-regensburg.de","","","anjahQ6521OX","berlin","2023-11-20T14:43:26.123897Z","2022-12-15","de","8b5be337-a4a1-46dc-b3d8-ade24a8d18f2","","","de",9.351,0,2.0,1341041,"Mustafa's Gemüse Kebab",871783636,5,"Obwohl man dabei immer nette Leute kennenlernt.Ich denke, dass die lange Schlange vor dem Imbiss eine clevere Marketingstrategie ist.","Immer wieder wenn ich mal in Berlin bin, muss ich zu Mustafa. Ist eben bis dato mal einer leckere und andere Alternative als zu den anderen Döner Imbisse.Ich habe auch immer ewig langes Warten dafür in Kauf genommen. Verrückt. Man sollte die Zeit anders nutzen. Denn irgendwie geht es mir mittlerweile auf den Keks diese Warterei. Obwohl man dabei immer nette Leute kennenlernt.Ich denke, dass die lange Schlange vor dem Imbiss eine clevere Marketingstrategie ist. Man kann kommen wann man will, ohne mind. 30 Minuten oder länger zu warten geht es nicht. Und es liegt definitiv nicht an der Masse der Kunden, sondern an deren Abfertigung bzw. Bearbeitung der Bestellung. Da wird wirklich jede Kartoffel- und Gemüsescheibe einzeln auf das Brot gelegt, dabei gescherzt und gelacht, gute Freunde im Vorbeigehen begrüßt und natürlich auch gequatscht. Versteht mich jetzt nicht falsch: jeder möchte seine Bestellung ordentlich und vielleicht auch mi ""ein bisschen Liebe"" zubereitet bekommen und natürlich muss Arbeit auch Spaß bringen, besonders wenn man weiß, dass es den ganzen Tag nicht besser wird. Aber ehrlich: würden sie ein klein wenig schneller arbeiten, wäre die Schlange der Wartenden nicht so lang und vielleicht würden dann auch nicht so Viele auf den Imbisswagen aufmerksam. So denkt doch jeder der Touristen, ""da muss ich hin, das muss gut sein"". Ist es ja auch dem Grunde nach.Aber der letzte Knackpunkt kommt noch!!! Die Ratten!!! Das geht gar nicht!!!Sowohl im Oktober bei meinem Besuch als auch im November laufen die immer wieder um den Wagen herum und lassen sich auch von den vielen Menschen nicht verschrecken. Na ja, denen schmeckt es auch.Ich werden auf jeden Fall beim nächsten Mal in Berlin einen anderen Gemüse Döner aufsuchen.","Lecker, aber....","Two or more sentences","2023-11-20T14:43:26.123919Z"
1158,307,100.0,26419137,"nils-constantin.hellwig@stud.uni-regensburg.de","","Gelsenkirchen, Deutschland","Christian A","düsseldorf","2023-11-20T14:43:31.678530Z","2023-01-29","de","47017e5d-adec-48d5-ae94-665f159d7dc1","[{""end"":9,""text"":""Bedienung"",""start"":0,""labels"":[""SERVICE-POSITIVE""]}]","","de",4.684,1,3.0,1340438,"Fischhaus",876744273,2,"Bedienung freundlich und flott.","Viel Auswahl an Fisch und Meeresfrüchten. Essen war insgesamt bei uns 4 gut und lecker. Bedienung freundlich und flott. Allerdings war es unglaublich laut, also nichts für einen gemütlichen Abend. Zusätzlich hat es im hinteren Teil des Restaurants auch sehr nach der Küche gerochen, unsere Bekleidung hat hinterher fürchterlich gestunken.","Leckeres Essen, Atmosphäre eher Wartehalle","","2023-11-20T14:43:31.678547Z"
1409,308,100.0,26419231,"nils-constantin.hellwig@stud.uni-regensburg.de","An aspect is addressed in the text without an explicit mention by the author","Leipzig, Deutschland","Voyage45596085395","leipzig","2023-11-20T14:54:22.155708Z","2023-02-12","de","46b038c5-c65d-42f3-b4c4-be3069aeb7b3","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","","de",649.332,22,4.0,2084055,"Ratskeller",878361648,0,"Das Ambiente passt zu 100 Prozent für einen RESTAURANT_NAME, sehr gemütlich, stilvoll.","Das Ambiente passt zu 100 Prozent für einen Ratskeller, sehr gemütlich, stilvoll. Das Essen war mehr als ausreichend und es hat sehr gut geschmeckt. ","Samstagabend im Ratskeller","","2023-11-20T14:54:22.155726Z"
2710,309,100.0,26419249,"nils-constantin.hellwig@stud.uni-regensburg.de","","","Betty D","mannheim","2023-11-20T14:55:33.035656Z","2023-05-13","de","4d2b1c34-8e7a-4d19-841b-b39d141fd55e","[{""end"":19,""text"":""Essen"",""start"":14,""labels"":[""FOOD-POSITIVE""]},{""end"":51,""text"":""Bedienung"",""start"":42,""labels"":[""SERVICE-POSITIVE""]}]","","de",69.761,2,5.0,2481134,"Da Vino",890198252,0,"Mega leckeres Essen und super freundliche Bedienung.","Mega leckeres Essen und super freundliche Bedienung. Wir haben uns rund um wohl gefühlt. Wir sind spontan am Samstag Abend um 18 Uhr hin ohne Reservierung. Wir hatten Glück noch einen Tisch für 2 zu bekommen. Auf jeden Fall vorher reservieren! Die Frühlingskarte ist ein Traum. Hätte am liebsten alles davon bestellt ","Besser geht es kaum!","","2023-11-20T14:55:33.035676Z"
1859,310,100.0,26419253,"nils-constantin.hellwig@stud.uni-regensburg.de","","","ilonar118","dresden","2023-11-20T14:55:54.210388Z","2023-03-17","de","fbf43f77-26a3-4b9f-bc3d-acba1a5ee923","","[{""end"":54,""text"":""gewartet, nach Nachfrage nochmals"",""start"":21,""labels"":[""SERVICE-NEGATIVE-no-phrase""]}]","de",20.348,15,1.0,8009090,"Mamma Mia",882551374,6,"40 Minuten auf Essen gewartet, nach Nachfrage nochmals 10 Minuten.","Heute war mein Geburtstag, bei der Reservierung online wurde dies auch als Grund des Besuches angegeben. Keine Reaktion bei der Begrüßung, obwohl es sichtbar auf der Liste stand. Haben früher als reserviert sogar einen Tisch bekommen. Aber italienischer Service ist was anderes - wenn der Gast ein Gerät betätigen muss, damit der Service kommt - in Italien kommt der Service und schaut, ob es seinen Gästen gut geht. Zur Vorspeise gab es kein Brot, wurde dann später, als man auf den ersten Gang wartete und nachfragen, wann er denn käme, nachgereicht. Ca. 40 Minuten auf Essen gewartet, nach Nachfrage nochmals 10 Minuten. Auf einen zweiten Getränkewunsch meines Partners ging man nicht ein. Zwar kam dann der Inhaber und hat mit mir gesprochen - sein Angebot - Limoncello. Dankend abgelehnt. Wir kommen nicht wieder.Und da habe ich noch nicht über die geschmacklose Darbietung italienischer Gerichte gesprochen.","Enttäuschung","","2023-11-20T14:55:54.210408Z"
1690,311,100.0,26419416,"nils-constantin.hellwig@stud.uni-regensburg.de","","Cuxhaven, Deutschland","holgern496","bremen","2023-11-20T15:05:51.333317Z","2023-02-04","de","56e6a3fe-47c3-43d6-9a70-3cec7f45c1bf","","","de",596.26,0,2.0,2049557,"Schüttinger Gasthausbrauerei",877443088,1,"Beide Male gab es Kohl .Das Essen im Restaurant war gut.","Wir waren jetzt 2 mal dort, einmal geschäftlich und einmal mit Freunden im Rahmen einer Kohlfahrt. Beide Male gab es Kohl .Das Essen im Restaurant war gut. Der Service ebenso. Die KohlPrty das absolute Gegenteil. Langsamer Service, Massenabfertigung, schlechter Platz.An einem Tisch sechs Personen wurde nur für 5 Personen serviert. Ein Gast geht immer leer aus. Für den Preis eine glatte 6 oder null Punkte. Nie wieder.","2 Mal dort 1 mal okay einmal schlecht","Two or more sentences","2023-11-20T15:05:51.333339Z"
1997,312,100.0,26419433,"nils-constantin.hellwig@stud.uni-regensburg.de","","Oberelsbach, Deutschland","SteSaBlatt","dresden","2023-11-20T15:06:17.086006Z","2022-11-08","de","721650d6-e099-4688-8a8f-91d0f952c435","","[{""end"":11,""text"":""komisch"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]","de",24.8,4,3.0,1827752,"Augustiner an der Frauenkirche",867692867,12,"War komisch!","Wir waren zum ersten mal in diesem Restaurant. Schönes Ambiente. Allerdings fanden wir, dass die Beleuchtung etwas schöner sein könnte. Wir saßen im Flutlicht. Etwas diffuser wäre gemütlicher. Zum Essen hatten wir den Sauerbraten und den Leberkäse. Der Sauerbraten war geschmacklich gut. Die Klöße waren sehr klein aber alles in allem ausreichend. Der Leberkäse war eher ein Fleischkäse und hatte mit einem bayerischen Leberkäse nichts zu tun. Geschmacklich erinnerte dieser eher an eine Fleischwurst. Das war wirklich schade und hier stimmt das Preis-Leistungs-Verhältnis gar nicht. Zudem war der Teller recht unspektakuläre angerichtet - Bratkartoffeln, Ei, Fleischkäse-Endstücken - keine Deko oder irgendwas liebevolles. War komisch! Fazit: War ok aber muss man nicht wiederholen.","War ok, muss man aber nicht wiederholen","","2023-11-20T15:06:17.086028Z"
2142,313,100.0,26419451,"nils-constantin.hellwig@stud.uni-regensburg.de","","Frankfurt am Main, Deutschland","INKA97","nürnberg","2023-11-20T15:06:41.529947Z","2023-05-18","de","f538fd8c-9847-44ef-8d60-d1fa3d753e84","","","de",15.429,0,4.0,1963787,"Wirtshaus Hütt’n",890911261,0,"Am Wochenende ist es empfehlenswert zu reservieren, den Abends wird's voll.","Am Wochenende ist es empfehlenswert zu reservieren, den Abends wird's voll. Aufmerksame und freundliche Bedienung. Die Karte ist übersichtlich und voll mit lokalen Gerichten. Diese sind sehr schmackhaft und die Portionen sind großzügig. Die Preise sind angemessen. Wir werden wiederkommen.","Guad Fränkisch","","2023-11-20T15:06:41.529977Z"
1465,314,100.0,26419453,"nils-constantin.hellwig@stud.uni-regensburg.de","","","H8329TBcharlottem","leipzig","2023-11-20T15:06:47.450225Z","2022-10-28","de","6b588b8d-6208-4783-a048-34c044dcb830","","[{""end"":34,""text"":""freuen uns auf ein Wiedersehen"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]","de",4.981,27,5.0,2084055,"Ratskeller",866307448,3,"Wir freuen uns auf ein Wiedersehen!","Hier fühlt man sich sehr Willkommen! Tolles Ambiente !Super Bedienung, liebe Eva! Sehr leckeres Essen! Wir freuen uns auf ein Wiedersehen!","Mittagslunch","","2023-11-20T15:06:47.450247Z"
524,315,100.0,26419456,"nils-constantin.hellwig@stud.uni-regensburg.de","","","Culture38870869377","münchen","2023-11-20T15:06:53.256497Z","2023-10-08","de","2ef925e3-d0b9-4141-95cb-a99c2d721ce4","[{""end"":21,""text"":""Service"",""start"":14,""labels"":[""SERVICE-NEGATIVE""]}]","","de",4.946,0,1.0,742684,"Hofbräuhaus",920344646,0,"Schlechtester Service ever!","Schlechtester Service ever! Essen konnte erst nach 1,5 Stunden bestellt werden! Kellner war maßlos überfordert und darüber hinaus auch noch alles andere als freundlich! Aus unserer Sicht hochgradige Desorganisation dieser Location! Haben uns beschwert - hat aber nicht viel genützt...wsl weil ja trotzdem jeder da rein will und auch reingeht... wir sicher nie wieder! ","Einfach nur mies","","2023-11-20T15:06:53.256517Z"
