,Unnamed: 0,review_id,restaurant_id,page_index,title,date,author_name,author_location,text,rating,city,restaurant_name,language_code,text_noanonymization,sentence_idx,id,detected_language
452,951,869683687,803960,1,"essen ok, personal top: jedoch keine wiederholungsgefahr",2022-11-25,herrzugraggen,"Menzingen, Schweiz",fleischqualität könnte besser sein.,3.0,stuttgart,Restaurant Ochs-n Willi,de,"kurz gesagt: es war ganz ok.das beste war der blick in die küche, weil wir das tischlein am durchgang hatten..salat zu teuer im vgl. zur warmen küche (ausser man haut sich ne riesige portion drauf...mein stuttgarter pfännle war nicht mehr als ok. fleischqualität könnte besser sein. die sossedünn/wässrig/geschmack ist anders... schade..das essen meiner partnerin war auch einfach ok...das personal ist das beste am ganzen! super freundlich und sehr engagiert und auf zack! sie machen einen tollen job....leider geht man dann trotzdem nur einmal dorthin... weil preis/leistung vom essen nicht stimmt... bzw auch wenn es günstiger wäre.... es gibt bessere..aber wirklich noch ein lob ans personal, top!!!!",1,19f74a06-3e99-43d4-afa0-3a5a41ca832a,de
453,2001,888678096,967507,0,Gutes Essen in schönem Ambiente,2023-05-02,AndreasS6531,"Bitburg, Deutschland","LOC.Leicht gehobene Preisklasse, insgesamt aber ok.Im Cafe im separaten Raum haben wir am nächsten Tag in ganz toller, gemütlicher Atmosphäre leckere Torten aus einer großen Auswahl genossen.",4.0,dresden,Restaurant & Grand Café Coselpalais,de,"Tolles Ambiente, fast Rokoko.Sehr freundliche und hilfsbereite Bedienung.Sehr leckeres Essen. Auch Dinge im Angebot, die man nicht jeden Tag bekommt, z. B. sächsischen Sauerbraten. War super. Große Portioen.Leicht gehobene Preisklasse, insgesamt aber ok.Im Cafe im separaten Raum haben wir am nächsten Tag in ganz toller, gemütlicher Atmosphäre leckere Torten aus einer großen Auswahl genossen.",4,69c28ed0-298e-4871-9824-214e61f10e20,de
454,1385,882302645,2084055,19,Ratskeller Leipzig,2023-03-15,petercM1125OT,,"Parkplätze (Parkhaus) in unmittelbarer Nähe.LOC, nette Ambiente und super Bedienung (Danke Lena).",5.0,leipzig,Ratskeller,de,"Zentrale Lage in Leipzig und gut zu erreichen. Parkplätze (Parkhaus) in unmittelbarer Nähe.Gutes Essen, nette Ambiente und super Bedienung (Danke Lena).",1,ceabaed1-5259-410f-a179-ece1041e9433,de
455,907,894677752,1155072,0,Schlechter Apfelwein und Sitzen an der Bierzeltgarnitur,2023-06-12,Fabian211,"Großheubach, Deutschland",wir wollten ihn gleich mit Limo bestellen oder Cola im Krug.,1.0,frankfurt,Apfelwein Wagner,de,"Die Kellnerin hat einen genervten Eindruck gemacht. Der Apfelwein hat besch...gemeckt. wir wollten ihn gleich mit Limo bestellen oder Cola im Krug. Dies wurde verneint und man sollte alles separat in 0,2 L Flaschen bestellen. Klar, das macht mehr Umsatz. Das können andere Kneipen in Frankfurt besser. Wir kommen nicht wieder",2,fa6a58d0-212b-437d-9f2b-58f5367a9cca,de
456,223,864921732,2271294,2,"Großer Name, nichts dahinter.",2022-10-17,Paddor,"Lüdenscheid, Deutschland",Der Service war unfreundlich (schlecht gelaunt) und unpersönlich.,2.0,hamburg,Hard Rock Cafe,de,"Wir waren mit unserer Tochter dort und wurden leider schwer enttäuscht. Der Service war unfreundlich (schlecht gelaunt) und unpersönlich. Das Essen war maximal auf Burger King Niveau - das sollte allerdings für solch ein großes bekanntes Restaurant bzw. ""Café"" nicht der Anspruch sein. Unsere 6 jährige Tochter kann ""leider"" noch kein Englisch - das hat das Servicpersonal aber scheinbar nicht verstanden 😉 Für uns war es der letzte Besuch.",1,bec8350e-56e1-428d-b23f-481137771872,de
457,1573,869320517,8000775,0,Platzierung im Durchgang zur öffentlichen Toilette,2022-11-22,K678OZthomasb,,Wir hatten mit einer Vorlaufzeit von 2 Wochen einen Geburtstagstisch reserviert.,3.0,dortmund,L'Osteria Dortmund,de,"Wir hatten mit einer Vorlaufzeit von 2 Wochen einen Geburtstagstisch reserviert. Bekommen haben wir einen Tisch im Durchgangsbereich zur Toilette. Vermutlich war durch den Weihnachtsmarkt bedingt, der Toilettenandrang von ""Nichtgäste"" höher als üblich. Wir fühlten uns sehr gestört und unwohl. Das Personal war unaufmerksam. Neben den langen Wartezeiten, bekamen wir ein Trinkglas mit Sprung, was wir frühzeitig genug bemerkten. Den Käse zur Pasta verspätet nachgereicht. Der mitbestellte Zucker für den Tee kam ebenfalls nicht zeitgleich.Das Essen entsprach den Erwartungen.Wir werden diese L'Osteria nicht mehr besuchen, auch nicht als öffentliche Toilette.",0,d06228e9-4a23-48f0-83f5-46434546e773,de
458,741,874191282,718270,1,Sehr ansprechende Brauhausküche,2023-01-06,michaelav467,,Nur der Beilagensalat ist in seinem Mayonnaise-Dressing ertrunken.,4.0,köln,Peters Brauhaus,de,"Traditionelle Brauhausküche,qualitativ gut zubereitet. Nur der Beilagensalat ist in seinem Mayonnaise-Dressing ertrunken. Aber freundliche und schnelle Bedienung. Gerne wieder",1,e5a5fe41-f003-4e1d-9dd4-ec6469b4f2a6,de
459,1895,873676484,8009090,19,Stimmiger italienischer Abend in Dresden,2023-01-02,WolfgangW952,"Axams, Österreich",Erster Eindruck - das Lokal sprüht vor italienischen Flair.,5.0,dresden,Mamma Mia,de,"Erste Anmerkung - unbedingt reservieren sonst wird das nix. Erster Eindruck - das Lokal sprüht vor italienischen Flair. Die Mitarbeiter originell gekleidet, immer präsent und Aufmerksam, immer ein Lächeln dabei. Die Küche richtig gut. Vittelo Tonnato und „Alles für Alle“ - Vorspeisen aus der Vitrine. Ravioli mit Trüffel und Ravioli zwischen Meer und Berg, dazu eine gute Flasche Lugana zum Abschluss zwei Espresso und ein Pannacotta und einen Schokokuchen - der italienische Dresdner Himmel ist das Mamma Mia",1,bb5cfe35-dda6-4fea-8c4c-189c3012d8cb,de
460,2205,880728230,1504431,0,Niemals wieder -eine komplette Zumutung,2023-03-02,cmO3998XN,,"Was der Eine ganz toll macht, fehlt einem Anderen oder umgekehrt.",1.0,bochum,Yamas meze restaurant & weinbar,de,"Wir haben mit 4 Leuten (Freunden) am Menükarussel teil genommen. Es ist schon sehr erstaunlich, dass dieses vollkommen überforderte Restaurant überhaupt an einer solchen Aktion teil nimmt bzw. teil nehmen darf. Von nettem Essen ( von gehoben will ich schon gar nicht sprechen) und schöner Atmosphäre keine Spur. Punkt 1 : Atmosphäre wie in einem ""Bahnhofswartesaal"" . Laut, wuselig und unpersönlich. Leute, die extra fürs Menükarussell reserviert haben, kann man nicht am Rand oder in einer ruhigeren Ecke platzieren. Nein direkt mittendrin im Geschehen unmittelbar vorm Garderobenschrank, damit auch ja jeder Gast mindestens zwei Mal am Tisch vorbei latscht.Punkt 2: Ein Menü was weder geschmacklich noch von der Auswahl ( Idee) und schon gar nicht von den Portionsgrößen her auch nur in irgendeiner Weise den Preis von stolzen 76,- Euro ( inclusive. Wein / Wasser) gerechtfertigt hätte. Vorspeise; Tzatziki deluxe ? Toller Name, nix dahinter, bekomme ich auch bei jedem ""normalen"" Essen als Vorspeise.Zwischengang; Die griechische Pasta ( die Röllchen vom Hähnchen musste man suchen) im Tontopf war bereits erkaltet- meine Freunde haben bei der Garnelen Ceviche verzweifelt die Garnelen gesucht. Hauptgang: Lammfleisch im "" knusprigen"" Blätterteig. Nun gut, ggf. hat ja jeder eine andere Vorstellung von "" knusprig"". Wir hatten zähen, harten Blätterteig um eine Fleischmasse. Ansonsten von irgendeiner Beilage ( Gemüse oder was auch immer ) keine Spur. Dessert: Hatten uns alle für den Strudel entschieden. Dieser war dermaßen zäh und ungenießbar, dass unser Dessert ziemlich unangetastet wieder abgeräumt wurde. Sollte an dieser Stelle mal eine Servicekraft auf die verwegene Idee kommen, den Gast zu fragen warum das Dessert nicht verzehrt wurde ? Nicht in diesem Restaurant. Wir haben uns dann dazu entschieden, das Beste aus dem Angebot zu machen und entsprechend die Weinportionen "" anzupassen."" d.h. wir haben dann des Öfteren noch um Nachschub des Weins gebeten. Knackpunkt hierbei: Eine Servicekraft, die die Bitte bis zum nächsten Tisch dann schon wieder vergessen hat. Ein Trauerspiel.Das Ganze "" Ensemble"" dann für sagenhafte 76,. Euro. Ein "" Kracher""! Ach ja, fast hätte ich es vergessen: Bei 76 Euro ist auch selbstverständlich kein Ouzo oder ähnliche Beigabe drin. Wo kämen wir denn dann hin? Ich gehe zukünftig lieber zum Griechen "" meines Vertrauens"". Da bekomme ich sogar zwei bis drei Ouzos ungefragt hingestellt und das Ganze sogar ohne Menükarussell. P.S. Wir haben in unserer Runde bereits des Öfteren am Menükarussell teil genommen. Zugegebenerweise gibt es immer (kleine feine ) Unterschiede beim Service oder beim Menü. Was der Eine ganz toll macht, fehlt einem Anderen oder umgekehrt. Insgesamt sollte jedoch das Gesamtpaket stimmig sein. Wir waren uns einig: Sooo schlecht wir hier, war das Paket noch nie !!",32,de636c1e-d10f-4e03-97a6-d41119337ae7,de
461,686,890904947,7235024,1,Eingeschränkte Empfehlung,2023-05-18,Momi200,,Das sind wir anders gewohnt.,2.0,köln,Früh am Dom,de,Essen war gut und die Portion angemessen. Preise waren inflationsangepasst nicht günstig. Service ließ leider zu Wünschen übrig. Teller blieben nach dem Essen fast eine Stunde noch auf dem Tisch stehen. Selbst Kölsch wurde nicht nachgeschenkt. Espresso war leider kalt. Die Wartezeiten für Getränke und leider auch für die Rechnung war sehr lang. Das sind wir anders gewohnt.,7,8882cb98-78ca-47e3-b76b-4a6497354efd,de
462,2724,874113779,2481134,3,Gerne nicht noch einmal...,2023-01-06,Martin-Lauer-1970,"Basel, Schweiz",An zweiter Stelle in LOC?,3.0,mannheim,Da Vino,de,"Manchmal fragt man sich, wie einzelne Restaurants an die Position in TripAdvisor gelangen können, an der sie sich befinden. An zweiter Stelle in Mannheim? Warum? Ambiente: Katastrophe, Sauberkeit: naja – die überdimensionierte Lampe auf dem Tisch hatte schon mit jeder Sosse Bekanntschaft gemacht. Stühle beim Putzen aufstellen? Wohl Fehlanzeige, das Putzwasser zeigte seinen Füllstand in den Holzbeinen an. Das Essen: der gemischte «grosse Salat» bestand aus einem Teller mit grünem Salat, drei Tomaten-Vierteln, einer Peperoni und drei Oliven – noch Fragen? Die Sosse war allerdings schmackhaft – dafür 7,50 Euro geht noch. Die Pizza war allerdings super, knuspriger Boden, schön dünn und lecker. Die Bedienung: herber Charme oder einfach nur schnippisch? Die Frage nach einer Weinempfehlung (kräftiger Rotwein) wurde mit den Worten abgetan: mache ich nicht, Sie nehmen doch was anderes. Die Frage nach der Rechnung: ""Sie müssen vor an den Tresen gehen und dort bezahlen - aha, alles klar! Abschliessend: einmal und nie wieder.",1,7bed0786-1b25-4305-a1ca-0dc2b6f7204e,de
463,1560,894278117,695534,0,Alles in allem ok,2023-06-10,GlobeTrotting645831,,"…ich hatte das Gefühl, das die Portionen im laufe der Jahre etwas geschrumpft sind!?",4.0,dortmund,Brauhaus Wenkers,de,"Bierlokal“ mitten in Dortmund . Die Tische draußen waren bei 28Grad sehr gut besucht. Die Bedienung war nach kurzer Zeit am Tisch und nahm die Getränkebestellung auf - ich war schon öfter hier und wusste, was ich trinken wollte. Speise- und Getränkekarten waren heute Mangelware. Beim Essen gibt es Kleinigkeiten zum Bier oder ganz normale Gerichte. …ich hatte das Gefühl, das die Portionen im laufe der Jahre etwas geschrumpft sind!? Das Bier mit 3,60€/ 0,3l zu teuer. Essen war in Ordnung. Man hatte an verschiedenen Punkten draußen Abstellplätze für leere Gläser und einem Eimer mit Lappen, mit dem man die Tische abgeputzt hat…habe in einen Eimer geschaut > das Wasser sah leider nicht so gut aus. Alles in allem: schneller Service, gutes Essen, Getränke zu teuer und am regelmäßigen Austausch des Wassers vom Putzeimer arbeiten wir noch",5,f5f42bfb-fc4d-4be8-875b-fc010edfa756,de
464,2236,914724098,1040833,0,Beste türkische Küche im Herzen von Wuppertal,2023-09-04,TobiasV_12,"Wuppertal, Deutschland",Wir wurden am Eingang richtig freundlich in Empfang genommen.,5.0,wuppertal,Alaturka,de,"Das Restaurant Alaturka im Luisenviertel von Wuppertal-Elberfeld bot schon bei der Ankunft einen wunderbaren Blick: der Innenhof wirkte an dem lauen Sommerabend richtig mediterran! Wir wurden am Eingang richtig freundlich in Empfang genommen. Dann bekamen wir unseren reservierten Tisch im Restaurant, das ebenfalls recht ansprechend eingerichtet war. Es war ein Samstag-Abend und richtig viel los, aber es wirkte niemals hektisch.Wir bestellten eine gemischte Vorspeiseplatte für mehrere Personen und nahmen Lamm als Hauptgericht! Alles war ganz wunderbar und die Bedienung war 1A! Vielen Dank für den großartigen Abend bei Euch! =) ",1,88115512-5574-4542-a6d5-f4d9cf14ed97,de
465,719,878744222,1837141,1,Cafe können wir nicht,2023-02-15,269heinzs,"Köln, Deutschland",Nicht typisch LOC.,1.0,köln,Gaffel am Dom I Kölsches Brauhaus und Wirtshaus I Brauhaus Köln,de,Typisches Touristen Lokal. Nicht typisch Köln. Unfreundliche Köbesse sind für Köln nicht zu empfehlen.,1,8e519a02-9efd-48f0-b56d-0f9a899416be,de
466,223,864921732,2271294,2,"Großer Name, nichts dahinter.",2022-10-17,Paddor,"Lüdenscheid, Deutschland","Das Essen war maximal auf Burger King Niveau - das sollte allerdings für solch ein großes bekanntes Restaurant bzw. ""Café"" nicht der Anspruch sein.",2.0,hamburg,Hard Rock Cafe,de,"Wir waren mit unserer Tochter dort und wurden leider schwer enttäuscht. Der Service war unfreundlich (schlecht gelaunt) und unpersönlich. Das Essen war maximal auf Burger King Niveau - das sollte allerdings für solch ein großes bekanntes Restaurant bzw. ""Café"" nicht der Anspruch sein. Unsere 6 jährige Tochter kann ""leider"" noch kein Englisch - das hat das Servicpersonal aber scheinbar nicht verstanden 😉 Für uns war es der letzte Besuch.",2,072671c0-582d-426f-bf6b-ce4fcb56470f,de
467,1834,888519249,8009090,13,Mittelmäßig ,2023-05-01,MPHLinz,"Linz, Österreich","Die Preise sind an der Obergrenze, vor allem bei den Getränken.",3.0,dresden,Mamma Mia,de,"Da wir sehr oft in Italien sind, haben wir andere Maßstäbe. Der Service muß nicht mit einem elektronischen Spielzeug gerufen werden, ein guter Kellner schaut auf seine Gäste. Wir kamen nachmittags und ein Teil des ( vorwiegend weiblichen ) Personals sang falsch zu der lauten Musik und Kasperletheater beim Eingang herum. Das Essen war sehr gut. Das Brot mit Olivenöl kam erst als wir die Vorspeise schon fast gegessen hatten. Die Preise sind an der Obergrenze, vor allem bei den Getränken.",5,6ce7e7dc-6d3b-4761-ad58-de625acb52cb,de
468,1779,904795644,8009090,7,Empfehlenswert,2023-07-22,Doreen D,,Ein spontaner Besuch lässt einen oftmals überfordert sein.Frische Vorspeisen und Pasta 🫠 Was soll man wählen?Susanna hat mit Liebreiz und Charme geholfen.,4.0,dresden,Mamma Mia,de,Ein spontaner Besuch lässt einen oftmals überfordert sein.Frische Vorspeisen und Pasta 🫠 Was soll man wählen?Susanna hat mit Liebreiz und Charme geholfen. Wir haben unsere Auswahl nicht bereut. Sehr lecker 😋 ,0,6bfdb97f-04d1-4ddc-8732-7325afde5f9e,de
469,906,900549439,1155072,0,Ein Klassiker - geht immer! ,2023-07-05,955lucybt,"Großenlüder, Deutschland","LOC - Kellner und Kellnerinnen mit weißen Kittel - ein Klassiker aus alten Zeiten.Apfelwein und passende Gerichte, große Tische - viele nette Leute zum Kennenlernen.Ein MUSS für alle Besucher.",5.0,frankfurt,Apfelwein Wagner,de,"Lebendiges Museum - tolle Einrichtung - Kellner und Kellnerinnen mit weißen Kittel - ein Klassiker aus alten Zeiten.Apfelwein und passende Gerichte, große Tische - viele nette Leute zum Kennenlernen.Ein MUSS für alle Besucher. Ggf. reservieren!!",0,0a28dbc1-ed10-4350-8b1a-1c4e2dc6f0ea,de
470,568,871566794,742684,5,Unterirdische Weihnachtsfeier für 70 Leute,2022-12-13,Stay766602,,"Die Menüabfolge war völlig chaotisch, die Suppen alle kalt, der Salat mit dem warmen Ziegenkäse stand schon 35 Minuten im Raum, bevor er serviert wurde.",1.0,münchen,Hofbräuhaus,de,"Einfach schlechter Service und sehr mäßiges Essen! Wir haben hier mit 70 Leuten eine Weihnachtsfeier ausgerichtet. Es gab keinen Menüvorschlag (Personalmangel!), wir mussten uns selbst ein Essen vorab zusammenstellen, eine geplante Führung durch das Hofbräuhaus wurde kommentarlos und erst nach Nachfrage abgesagt (Personalmangel!), Menükarten gegen Aufpreis (Personalmangel!), Weihnachtsdeko peinlich (hingeworfene Erdnüsse und ein Apfel (!?). Am Abend dann gab es kein Personal für die Bewirtung, schließlich haben sich einige der Gäste geopfert und Getränke ausgeschenkt. Die Menüabfolge war völlig chaotisch, die Suppen alle kalt, der Salat mit dem warmen Ziegenkäse stand schon 35 Minuten im Raum, bevor er serviert wurde. Das Essen war sonst allenfalls ok. Für mehrere tausend Euro unterirdisch! Nie wieder.",7,ff31bc85-b2de-417d-9a06-4dd46ebb8fbf,de
471,216,885484331,2271294,1,Der Name machts nicht immer !!!,2023-04-09,Nancy R,,Da tut es ein Fischbrötchen um die Ecke auch.,2.0,hamburg,Hard Rock Cafe,de,"Nette, aber sehr nervige Bedienung. Ständig steht jemand da, sobald man mit dem Essen fertig ist, soll man gehen oder noch Getränke für 6 Euro bestellen. Ein Glas Wasser 0.2 l für 4.10 Euro ist absolut nicht gerechtfertigt. Über die Cocktailpreise reden wir lieber nicht. Als Familie sollte man seeeehr viel Geld einplanen. Da tut es ein Fischbrötchen um die Ecke auch.",5,2d2d745a-6a17-4a7e-a4a2-70f6c5497d5d,de
472,548,889322857,742684,3,Oins Zwoa Bewert,2023-05-07,Levi_Sky,"Tirol, Österreich","Das findet man sonst nicht, und macht die Faszination LOC aus.",3.0,münchen,Hofbräuhaus,de,"Gibt es einen logischen oder kulinarischen Grund das Hofbräuhaus zu besuchen. Faktencheck. Das Bier ist, wie man es in der Münchner Innenstadt erwarten kann teuer, gilt auch für alle anderen Getränke (Obwohl ich glaube die stehen nur pro Forma auf der Karte. Mir wurde sogar enterben angedroht wenn ich einen Kaffee bestelle). Die Speisen sind auch nicht billig und kommen aus der Großküche. Sind dafür aber gar nicht schlecht. Man sollte auf festes Schuhwerk achten, da einen ansonsten bei dem klebenden Boden die selbigen ausgezogen werden. Es gibt einen hauseigenen Fanshop. Sollte man wenn schon im nüchternen Zustand machen. Eine normale Unterhaltung ist aufgrund der Lautstärke, bei vollen Lokal (Und ich glaube das Haus ist immer voll) kaum möglich. Die Live Musik ist bemüht, aber die Ansprüche sollten nicht zu hoch sein, und die Melodie von „Ein Prosit"" kennt man bald auswendig. Wenn 2000 Leute Bier in Unmengen trinken muss das natürlich wieder raus. Die Frequenz bei den Toiletten ist entsprechend. Auch wenn man bemüht ist, ein gewisser Geruch ist zu bemerken. Das nur am Rande, da es sich bei diesen Menschenmassen kaum vermeiden lässt. Immerhin gab es keinen Stau (Hab bei den Mädels nicht nachgesehen, aber aufgefallen ist mir nichts.Kommen wir zur haben SeiteDie Ausstattung ist urig und erfüllt jedes Klischee. Richtig cool sind die vielen Stammtische, wo jeder ein eigenes Wappen hat, sowie die versperrten Bierkrüge. Es lohnt sich durch das Lokal zu gehen und alles an zu sehen. Aber achten sie auf das Personal, welches meterhohe Türme an Bierkrügen durch die Gegend schiebt. Und wenn wir schon beim Personal sind. Die Kellner haben einen fixen Bereich und den überwachen sie gut. Am Service kann man nicht meckern. Das es keinen näheren Kontakt oder flotten Sprüche gibt ist bei den Menschenmassen klar. Das englisch der Kellner scheint auch gut zu sein, brauchen sie auch. Denn, das ist das Hofbräuhaus. Eines der berühmtesten Gasthäuser der Welt. Hier trifft sich alles was auch nur in die Nähe von München kommt. Das ist Pflicht. Und so hatten wir nette Gespräche mit Amerikaner (Die völlig fasziniert waren) und zwei jungen Kanadierinnen (Die zu zweit fast an einer Mass Bier gescheitert währen). Das findet man sonst nicht, und macht die Faszination Hofbräuhaus aus. Und deswegen, und weil ja eh jeden klar sein muss was ihn erwartet, wenn er (Sorry, bin zu faul um ordentlich zu Gendern) die Pforten des Biertempel überschreitet, lande ich bei 3 von 5 Bierkrügen, ähmm sorry Punkten. ",29,de957ff4-36cb-438e-b7d0-4b62fbf28e4c,de
473,2795,869803223,4414868,0,Auch für Vegetarierinnen eine gute Adresse,2022-11-26,Johannawetzstein,"Mannheim, Deutschland",Leider fehlt manchmal der Pfiff.,4.0,mannheim,Mémoires d'Indochine am Paradeplatz,de,"Bedienung sehr aufmerksam, Essen kam schnell und ist ästhetisch angerichtet. Interessante Speisen und einige vegetarische Optionen. Leider fehlt manchmal der Pfiff.",2,a4967b64-fde8-4b28-8360-a852f21388d3,de
474,2955,875802756,7322855,12,"Hervorragend, exzellent, authentisch",2023-01-21,Markus S,,"Liebes Team der Steak Manufaktur,vielen Dank für den schönen Abend bei Euch, den herzlichen Empfang, den tollen und zuvorkommenden Service und das sehr schmackhafte Essen von hoher Qualität, toller Zubereitung und klasse Timing.",5.0,augsburg,SteakManufaktur,de,"Liebes Team der Steak Manufaktur,vielen Dank für den schönen Abend bei Euch, den herzlichen Empfang, den tollen und zuvorkommenden Service und das sehr schmackhafte Essen von hoher Qualität, toller Zubereitung und klasse Timing. Wir haben nur einen Abend zuvor per Telefon noch einen Tisch reservieren können für vier Personen und wurden für unser Glück mehr als belohnt. Ihr seid super! Macht weiter so und werdet hoffentlich stets gut besucht. Viele Grüße aus Heidenheim. Markus",0,8f606afb-82f5-4860-9711-c11990f2fc6b,de
475,2738,865762153,2481134,5,1. Platz der besten Mannheimer Restaurant lol,2022-10-24,Martin W,"Bühl, Deutschland","Die ""Getrüffelte Kürbissuppe"" bestand darin, dass man statt dem üblichen LOC Kürbiskernöl einfach nur getrüffeltes Öl auf die Suppe geträufelt hatte.",1.0,mannheim,Da Vino,de,"Wie Trip Advisor zur Bewertung dieses Lokals auf den 1. Platz der besten Mannheimer Restaurants gekommen ist, bleibt mir ein Rätsel.Die Begrüßung war herzlich und auch an der Freundlichkeit beider mit 9 besetzten Tischen völlig überforderten Servicemitarbeitern möchte ich keinen Anstoß erregen. Aber.... wenn mir - logischerweise vorher von einem Servicemitarbeiter - in Papier-Servietten eingewickeltes (!!!) Besteck hingelegt wird, erinnere ich mich irgendwie an einen Biergarten Service. Dass es am Verkaufstalent etwas mangelte, fand ich traurig; ein leeres Bierglas animierte niemanden nachzufragen, ob ich noch etwas trinken wollte. Ein Feldsalat kostet hier 16,50 Uhr und ich ging bei der Bestellung davon aus, dass man davon satt werden würde und fragte deshalb, ob ich als kleinere Portion als Zwischengang bestellen könnte. Das angebote Rumpsteak hatte nämlich einen Salat inkludiert. Mir wurde gesagt, dass ""Sonderbestellungen"" nicht erlaubt (!!!) wären, da der Koch alleine in der Küche wäre. Ahhhh ja! Eine zum Dessert bestellte Tasse Kaffee musste ich zweimal anfordern und dann kam sie ohne Crema auf dem Tisch und war erwartungsgemäß nicht mehr richtig heiß. Die ""Getrüffelte Kürbissuppe"" bestand darin, dass man statt dem üblichen Steirischen Kürbiskernöl einfach nur getrüffeltes Öl auf die Suppe geträufelt hatte. Die Suppe war anfangs gewöhnungsbedürftig aber trotzdem (irgendwann) schmackhaft da gut gewürzt.Besagter Feldsalat mit 4 kleinen gebratenen Kürbisstreifen und ein paar Pfifferlingen kostet 16,50€ und die Portion entsprach einem größeren Beilagensalat; angemacht mit einem geschmacksneutralen Milchprodukte-Dressing. Ich hatte bei so einem Affront keine Lust mehr, mehr zu essen.....Ich bestelle daraufhin nur noch ein Tiramisu, welches völlig unspektakulär mit 4 (vier) Beeren präsentiert wurde. Von Marsala oder einer ersatzweise gewählten Spirituose habe ich nichts im Tiramisu geschmeckt. Wahrscheinlich wurde das Dessert gleich kinder-gerecht hergestellt. Bezahlen: hierfür muss man zur Theke gehen. Ich dachte, ich höre nicht richtig. Hinter mir musste dann ein ebenfalls zahlender Gast sich in die Schlange einreihen, um ebenfalls zu zahlen. Spaßig: mehrere ""Fuß -Tapser"" mit den Worten ""WC"" weisen auf dem Boden zu den Waschräumen. Der ganze Besuch hat sich nicht annähernd gelohnt",10,9ec18727-025f-4b82-977e-edf012e2c7b0,de
476,2792,875869015,4414868,0,Zweite Chance nicht genutzt. Enttäuschend. Fad. Das war’s.,2023-01-21,CheStepha84,"Oppenheim, Deutschland","Auf die hingenuschelte Nachfrage, wie das Essen war, sagte ich nur „Naja“, das hat den Kellner aber nicht interessiert.",2.0,mannheim,Mémoires d'Indochine am Paradeplatz,de,"Auch wenn mich ein Restaurant schonmal enttäuscht hat, gebe ich gerne eine zweite Chance. Jeder kann ja mal einen schlechten Tag haben. Leider hatten wir heute auch beim zweiten Besuch ein enttäuschendes Gesamtergebnis.Gelangweiltes, ungeschultes Servicepersonal, dem noch nichtmal ein freundliches Hallo gelang. Auf Nachfrage ob wir einen freien Tisch, auf dem noch Geschirr stand, haben könnten, zeigte die Kellnerin ihren deutlichen Unmut, wir haben uns dann in die Ecke beim Klo geklemmt. Meine zuvor angesprochenen Allergien waren wohl nicht weiter von Interesse, entsprechendes Gemüse fand sich trotzdem in meinem Gericht. Hätte ich lebensgefährliche allergische Reaktionen, hätten wir jetzt ein Problem. Das kann böse ausgehen. Auf die hingenuschelte Nachfrage, wie das Essen war, sagte ich nur „Naja“, das hat den Kellner aber nicht interessiert. Das Essen sah zwar schön aus, war aber genauso fad wie beim letzten Mal. Schade für Zeit und Geld.Ach ja: Mir ist schon aufgefallen, dass die Geschäftsführung hier auf Tripadvisor in ganz schön arroganter Weise die negativen Erlebnisse ihrer Kunden kommentiert. Können Sie machen, mich wird’s nicht jucken. Ist nämlich einfach nur schlechter Stil.",7,757f558b-bd2d-499a-b2b2-e5c1f620601a,de
477,1591,894714633,8488255,0,"Nicht mehr, was es mal war…",2023-06-12,NicoleWxxxx,"Vreden, Deutschland","Ich hatte einen Salat mit Sesam-Shrimps, mein Mann Büffelmozzarella mit Pesto und Tomate.",3.0,essen,Cowboystyle Steakhouse,de,"Ich habe 2017 bereits eine Bewertung abgegeben. Damals fanden wir das Restaurant Weltklasse. Zwischenzeitlich ist das Cowboystyle umgezogen in eine andere, viel größere Location. Diese ist vom Ambiente erstmal toll. Auch das Team scheint sich nicht geändert zu haben, wohl aber die Qualität. Wir haben uns wirklich sehr auf den Abend gefreut und wurden leider ziemlich enttäuscht. Das Lokal war trotz Wochenende wirklich schlecht besucht, so hoch wie ich die Preise in Erinnerung hatte, waren sie aber gar nicht. Wir haben zügig bestellen können und die Vorspeisen noch zügiger erhalten. Ich hatte einen Salat mit Sesam-Shrimps, mein Mann Büffelmozzarella mit Pesto und Tomate. Beides war eiskalt und geschmacksneutral, wirklich langweilig. Die Vorspeisen kamen auch so schnell, dass sie nicht frisch zubereitet sein konnten, sondern knapp über dem Gefrierpunkt gelagert wurden. Klar, Vorbereitung muss sein, aber es schmeckte eben auch alles äußerst langweilig. Beim Abräumen der Vorspeisen haben wir das auf Nachfrage auch mitgeteilt, aber keine nennenswerte Reaktion erhalten. Dann kam das eigentliche Highlight: die Steaks. Ich wollte es unbedingt flambiert, weil das beim letzten Mal sooo gut roch. Tja, was soll ich sagen? Das Steak und auch das meines Mannes waren in Ordnung und auch gegrillt wie bestellt, aber wir haben es mehrfach besser gegessen, sogar beim Italiener um die Ecke. Die Beilagen waren auch wieder echt öde, aber vielleicht auch die falsche Wahl (Kartoffelbrei mit Trüffel bzw. Knoblauch). Das Dessert konnte es dann auch nicht mehr rausreißen. Alles in allem waren wir mit drei Gängen mäßig zufrieden. Die Bedienung war früher sehr viel herzlicher und mit Herzblut dabei. Die Fleischpräsentation gibt es wohl nicht mehr, zumindest haben wir keine bekommen oder gesehen. Der Charme ist trotz toller Location weg, das Herzblut fehlte uns und das Essen war ok, aber auch nicht herausragend. Schade!",8,e223a40d-6897-4469-a365-4e5d8ecd1e14,de
