,Unnamed: 0,review_id,restaurant_id,page_index,title,date,author_name,author_location,text,rating,city,restaurant_name,language_code,text_noanonymization,sentence_idx,id,detected_language
150,2082,918732964,1390048,0,Sehr enttäuscht...,2023-09-27,Andrey P,"Fürth, Deutschland",Sehr schade.,1.0,nürnberg,Bratwursthäusle,de,"Wir sind vor za 8 Monaten hier gewesen und voll begeistert geblieben. Und heute -September 2023 haben wir auch gleiches bestellt,ist volle Enttäuschung -die Bratwürste sind um 2-3 cm kürzer geworden und Kartoffelsalat-wie Wassersuppe auch geschmacklos. Gefühlt wie abgezockt. Sehr schade.",3,72a9783c-e5f0-44d0-a65a-68e5da417800,de
151,2686,869288380,2140545,0,Zuviel erwartet,2022-11-21,M7460SYandreass,,Steak und Gemüseteller völlig daneben.Lokal konnte man früher noch empfehlen - heute völlig überlastet,2.0,münster,Mocca d'or,de,Steak und Gemüseteller völlig daneben.Lokal konnte man früher noch empfehlen - heute völlig überlastet,0,2ab5aeb5-4f3c-4aa6-9307-7bfc5d38361a,de
152,77,911937101,1483463,1,"Fettes Schwein, halb roh.",2023-08-21,jokouno2019,"Hamburg, Deutschland",Ich finde nicht.,3.0,hamburg,Bullerei,de,"Wir, meine Frau, meine Familie, gehen immer wieder sehr gerne in die Bullerei zum Essen. Bisher gab es nie etwas auszusetzen, im Gegenteil, wir waren immer hoch zufrieden. Auch gestern… mit einer Ausnahme. Das Tomahawk Steak vom Bentheimer Schwein ließ deutlich zu wünschen übrig. Teilweise durchgegart, teilweise medium, fast roh und sehr sehr fett. Von der Konsistenz eher gummig, vom Geschmack her sehr gut aber insgesamt ein zweifelhaftes Vergnügen. Die überaus freundliche Bedienung auf die Reklamation angesprochen reagierte cool: „Das gehört so“. Ich finde nicht. Es war nicht mein erstes Tomahawk in der Bullerei und ich weiß, wie ein Tomahawk sein sollte. So jedenfalls nicht. Schade, schade.",7,666bdc6f-498f-49c9-ae45-301c8e092f5d,de
153,1451,870453254,2084055,26,Leckere Ente!! ,2022-12-02,X X,,Im Nachtisch war ein Haar im Apfelmus - volle Abrechnung.,4.0,leipzig,Ratskeller,de,Leckere Ente mit Rotkohl (2. Portion direkt bestellt) mit leckeren Knödel. Kellerbier auch gut. Im Nachtisch war ein Haar im Apfelmus - volle Abrechnung. Kellnerin (ältere blonde Dame) fragt nach Beruf und persönlichen Informationen- danach sieht man wie sie dies unter den Kollegen verteilt. Tut nur auf nett - keine schöne Erfahrung. Essen ist zu empfehlen. ,3,1814e279-9835-487f-ba09-15f2c74f1d5e,de
154,2136,876818645,1220514,0,Ausgezeichnet!,2023-01-30,mprell72,"Lauf an der Pegnitz, Deutschland","Tolles Ambiente, Blick in die offene Küche, für die wärmeren Jahreszeiten gibt es auch eine Möglichkeit draußen zu sitzen.",5.0,nürnberg,Padelle d'Italia,de,"Ausgezeichnete Speisen in einem schönen Ambiete, Lokal liegt leicht versteckt in der Nürnberger Innen(Alt-)stadt. Tolles Ambiente, Blick in die offene Küche, für die wärmeren Jahreszeiten gibt es auch eine Möglichkeit draußen zu sitzen. Sehr gute Speisekarte welche durch eine wechselnde Wochenkarte unterstützt wird (was die Auswahl nicht einfacher macht ;-) ). Inhaber & Servicepersonal TOP und äußerst gastfreundlich!",1,f04b7cda-2e86-4d53-9ca6-1fa16660cd81,de
155,3002,881204273,2002547,0,Entsetzlich,2023-03-06,Susanne S,"Augsburg, Deutschland","Wer da die guten Gefälligkeitskritiken schreibt, ist mir ein Rätsel.",1.0,augsburg,Ratskeller Augsburg,de,"Wer da die guten Gefälligkeitskritiken schreibt, ist mir ein Rätsel. Ich habe dort die schlechtesten Pommes Frites ever gegessen - mehlige Kartoffelscheiben, blass wie eine gekalkte Wand, völlig salzlos. Was meine Begleiter hatten, will ich nicht mal schildern. Nur den Höhepunkt der Peinlichkeit: Wir sind eigentlich wegen der Cocktails hin. Jemand hatte uns gesagt, es gebe dort welche, und sie seien nicht mal schlecht. Also: Der Cosmopolitan ist schlecht. Namenlos schlecht. Er wird nicht mit Cranberry Juice gemacht, sondern mit Kirschsaft, und hat irgendwas Marzipanartiges drin. Hat nichts zu tun mit dem Original und schmeckt pappsüß nach Kindergeburtstag.Wahnsinnige schade um den wunderschönen Gewölbekeller! Da gehörte ein gutes, bayrisch-schwäbisches Lokal rein, das auf Tradition setzt, auch geschmacklich, kein Fake, der ohne ausgebildeten Koch auskommt.",0,dc956f4e-4773-4cc4-9518-38ffe952bcd7,de
156,2102,893520750,1475656,1,Lange Wartezeit für mäßiges Essen,2023-06-05,Safari175994,"Stuttgart, Deutschland",für einfache LOC Bratwürste gedauert.,2.0,nürnberg,Bratwurst Röslein,de,Wir haben ca. 30 min auf die Getränke (2 Kaltgetränke) gewartet. Während der gesamten Zeit sind die Gläser der vorherigen Gäste stehen geblieben. Nach weiteren 20 min. ist die Vorspeise gekommen und es hat weitere 15min. für einfache Nürnberger Bratwürste gedauert.,5,9668c36f-5079-4f27-a90d-f65133550a7b,de
157,2378,873606860,1307731,1,Toller Besuch mit einem Makel,2023-01-02,Teiseprofi,,"Das Essen, der Service, das Ambiente waren sehr gut, und der Abend hätte schöner nicht sein können.",3.0,bielefeld,The Bernstein,de,"Ich habe das The Bernstein Ende Dezember mit Freunden besucht. Das Essen, der Service, das Ambiente waren sehr gut, und der Abend hätte schöner nicht sein können. Doch dann kam der Gang zur Toilette und ab der ersten Treppenstufe, wie sage ich es am besten, stank es zum Himmel nach Fäkalien. Sorry, ich kann’s nicht anders ausdrücken, aber das war wirklich ekelhaft. Schade, denn am Restaurant gibt es absolut nichts auszusetzen.",1,4efc8339-cfe6-4ea3-a4b3-1e7a2a0d535c,de
158,670,870199895,718846,2,Hier wird ehrlich gearbeitet.,2022-11-30,CJB_Guest,"Widen, Schweiz","Dass mir zuerst eine englische Karte präsentiert wird, lasse ich der freundlichen Kellnerin gerne durchgehen.",4.0,münchen,Schneider Bräuhaus,de,"Bereits um 18:00 ‚full house‘ - und dies gefühlt mit mehrheitlich lokalen Gästen. Dass mir zuerst eine englische Karte präsentiert wird, lasse ich der freundlichen Kellnerin gerne durchgehen. Die Brez‘n Suppe ist der Hammer, das Gröstl eine Riesenportion Geschmack. Dazu ein Weissbier, ein Schoppen Schwarzriesling und das Ganze 35€ inklusive einem grosszügigen Trinkgeld. Respekt!",1,cd7281d9-cf3c-48e0-8d5e-f9b52bfb78be,de
159,1945,871224827,782343,0,Sophienkeller - Weihnachts High Light Dresden,2022-12-10,Uerdingen05,,Sehr freundliche Bedienung.,5.0,dresden,Sophienkeller,de,"Den vier Nächte Trip nach Dresden habe ich mit meiner Frau mit Besuch im Sophienkeller abgerundet. Mittelalterliches Ambiente, selbstverständlich durfte August der Starke nicht fehlen. Der sächsische Sauerbraten und die Rinderroulade waren ein Genuss. Sehr freundliche Bedienung. Trotz vollem Haus hatten wir noch Glück für zwei Plätze. Gutes Preis Leistungsverhältnis. Nach der Bestellung gab es keine lange Wartezeiten. Das Haus ist weiterzuempfehlen. Auch zu empfehlen für Events.",3,170e4dcd-4943-4701-9d41-f3bf54c16288,de
160,890,874293928,1190751,12,HORROR!!!,2023-01-07,836eliasr,"Maltepe, Türkei",Ich würde gern weniger als 0 Sterne bewerten ist leider nicht möglich!,1.0,frankfurt,Trattoria i Siciliani,de,HORROR LADEN!!!!Mit Abstand der lächerlichste laden in Deutschland! Wir standen 1 Stunde in der Kälte und wurden mit billigem Wein getröstet! Die Kellner sind arrogant und respektlos! Das Essen war ne absolute Frechheit genau wie die Preise!!! Ich würde gern weniger als 0 Sterne bewerten ist leider nicht möglich!!,5,d8e5ba4b-bc07-4c70-a698-0a967f8612be,de
161,1156,883136436,1340438,0,Schade ums Geld,2023-03-22,wilcov579,"Olten, Schweiz",Wir waren fünf Personen und hatten auf 20h einen Tisch reserviert.,2.0,düsseldorf,Fischhaus,de,"Wir waren fünf Personen und hatten auf 20h einen Tisch reserviert. Da wir punkt acht noch nicht ganz komplett waren (zwei Personen kamen ein paar Minuten zu spät) wurde uns der Tisch nicht freigegeben. ""es müssen alle Personen zum Einlass anwesend sein"". Also bekamen wir nur mit viel Überredungskunst dann doch noch einen Tisch, jedoch war ein Gedeck derart im Durchgang, dass ein ungestörtes Essen unmöglich war. Wir wiesen den Chef de Service darauf hin, dass der Platz ungenügend war. Was wir dann erlebten habe ich in meinem Leben noch nie erlebt. Der sogenannte Chef de Service wurde sehr laut und wiederholte sich ständig, dass wir ja schliesslich zu spät gekommen seien. Wenn es uns nicht passe, können wir an einem anderen Ort essen gehen. Wir konnten trotzdem unsere Bestellung aufgeben und wurden bedient.Die Speisen entsprachen jedoch nicht der Qualität, die wir für den Ruf und die Preise erwartet hatten. Recht lieblos servierte Teller mit mittelmässigem Essen, welches man an jeder Take away Fischtheke frischer erhält. Der Hummer war z.B. sehr trocken und nicht geniessbar.Fazit: ich empfehle dem Management, das Personal besser zu schulen und mehr auf die Qualität, statt Quantität zu setzen.Es gibt absolut keinen Grund, sein Geld an so einem Ort auszugeben.",0,d87e9327-2cec-419b-8594-39b59ce241c4,de
162,665,874561629,718846,2,War schon mal viel besser,2023-01-09,Wuzi1,"Linz, Österreich",Leider.P.,3.0,münchen,Schneider Bräuhaus,de,"Montag Mittag - sehr gut, für Schneiders nichts los. Essen kam nach 20 Miuten, Bedienung freundlich. Bier wie immer genial.Voressen gut bis auf die Semmelknödel. Die waren in der Mitte schmierig, also nicht ganz durch und auch geschmacklich unterer Durchschnitt. Die Milwurst ging so, aber zu wenig Macis und Zitrone. Der angeblich selbst gemachte Kartoffelsalat war relativ trocken und geschmacklich zum Vergessen. Wo war die Rindssuppe, in der die Kartoffeln nach eigenen Angaben ziehen durften? So was bekommt man in München fast überall besser. Die Apfelkücherl waren ok.Insgesamt hatten wir den Eindruck, dass die Qualität von Jahr zu Jahr abnimmt und das Lokal trotz seines Charmes überbewertet ist. Leider.P. S. Obwohl wenig los war, war die Reinlichkeit in den Toiletten mit der am Hauptbahnhof vergleichbar.",9,e8498cad-669e-4574-84ca-947660bd6175,de
163,2826,881256218,908561,0,Sollte man erlebt haben.,2023-03-06,HinnerkB,"Pinneberg, Deutschland","Insgesamt fehlen aber Beilagen, wenigstens die eine Tomate oder die drei Karottenschnipsel zur Begleitung wären nett.",4.0,karlsruhe,Anders auf dem Turmberg,de,"Sensationelle Aussicht, schönes Ambiente, nettes Personal. Dann kommt die Karte, und du holst tief Luft, denn die Preise sind saftig. Da war halt mal ein Stern, und jetzt muss man tapfer sein, denn das Essen wird es wert sein.Dann geht's los. Pfifige Vorspeisen, interessante Zwischengänge. Das Fleisch ist toll, die Sauce raffiniert. Insgesamt fehlen aber Beilagen, wenigstens die eine Tomate oder die drei Karottenschnipsel zur Begleitung wären nett. Ein schales kleines Bier, und schnell bist Du dreistellig.Ja, einmal ist das interessant, aber next time genießen wir die Aussicht ohne Restaurantbesuch.",5,089df593-ba43-4dc3-8a70-b09e1555c9f6,de
164,1419,876907632,2084055,23,Beeindruckend nette Service,2023-01-30,limin2007,"Heidelberg, Deutschland",Herzlichen Dank wollen wir sagen!,5.0,leipzig,Ratskeller,de,"Das Restaurant ist groß und stilvoll eingerichtet. Irgendwie waren wir unschlüssig, was wir bestellen sollen weil wir zum ersten Mal in Leipzig sind . Dank Lena haben wir den ersten Abend in Leipzig sehr genossen! Sie ist so nett und lieb und hat uns das Bier-Set und das Nachtisch mit sächsisch Quarkkuchen empfohlen．Sie ist auch sehr einfühlsam und hat uns leere Teller gebracht, damit wir teilen können. Herzlichen Dank wollen wir sagen!",4,6b376e54-d9b9-43cb-baa4-4bf4ed024985,de
165,2205,880728230,1504431,0,Niemals wieder -eine komplette Zumutung,2023-03-02,cmO3998XN,,"Wir waren uns einig: Sooo schlecht wir hier, war das Paket noch nie !",1.0,bochum,Yamas meze restaurant & weinbar,de,"Wir haben mit 4 Leuten (Freunden) am Menükarussel teil genommen. Es ist schon sehr erstaunlich, dass dieses vollkommen überforderte Restaurant überhaupt an einer solchen Aktion teil nimmt bzw. teil nehmen darf. Von nettem Essen ( von gehoben will ich schon gar nicht sprechen) und schöner Atmosphäre keine Spur. Punkt 1 : Atmosphäre wie in einem ""Bahnhofswartesaal"" . Laut, wuselig und unpersönlich. Leute, die extra fürs Menükarussell reserviert haben, kann man nicht am Rand oder in einer ruhigeren Ecke platzieren. Nein direkt mittendrin im Geschehen unmittelbar vorm Garderobenschrank, damit auch ja jeder Gast mindestens zwei Mal am Tisch vorbei latscht.Punkt 2: Ein Menü was weder geschmacklich noch von der Auswahl ( Idee) und schon gar nicht von den Portionsgrößen her auch nur in irgendeiner Weise den Preis von stolzen 76,- Euro ( inclusive. Wein / Wasser) gerechtfertigt hätte. Vorspeise; Tzatziki deluxe ? Toller Name, nix dahinter, bekomme ich auch bei jedem ""normalen"" Essen als Vorspeise.Zwischengang; Die griechische Pasta ( die Röllchen vom Hähnchen musste man suchen) im Tontopf war bereits erkaltet- meine Freunde haben bei der Garnelen Ceviche verzweifelt die Garnelen gesucht. Hauptgang: Lammfleisch im "" knusprigen"" Blätterteig. Nun gut, ggf. hat ja jeder eine andere Vorstellung von "" knusprig"". Wir hatten zähen, harten Blätterteig um eine Fleischmasse. Ansonsten von irgendeiner Beilage ( Gemüse oder was auch immer ) keine Spur. Dessert: Hatten uns alle für den Strudel entschieden. Dieser war dermaßen zäh und ungenießbar, dass unser Dessert ziemlich unangetastet wieder abgeräumt wurde. Sollte an dieser Stelle mal eine Servicekraft auf die verwegene Idee kommen, den Gast zu fragen warum das Dessert nicht verzehrt wurde ? Nicht in diesem Restaurant. Wir haben uns dann dazu entschieden, das Beste aus dem Angebot zu machen und entsprechend die Weinportionen "" anzupassen."" d.h. wir haben dann des Öfteren noch um Nachschub des Weins gebeten. Knackpunkt hierbei: Eine Servicekraft, die die Bitte bis zum nächsten Tisch dann schon wieder vergessen hat. Ein Trauerspiel.Das Ganze "" Ensemble"" dann für sagenhafte 76,. Euro. Ein "" Kracher""! Ach ja, fast hätte ich es vergessen: Bei 76 Euro ist auch selbstverständlich kein Ouzo oder ähnliche Beigabe drin. Wo kämen wir denn dann hin? Ich gehe zukünftig lieber zum Griechen "" meines Vertrauens"". Da bekomme ich sogar zwei bis drei Ouzos ungefragt hingestellt und das Ganze sogar ohne Menükarussell. P.S. Wir haben in unserer Runde bereits des Öfteren am Menükarussell teil genommen. Zugegebenerweise gibt es immer (kleine feine ) Unterschiede beim Service oder beim Menü. Was der Eine ganz toll macht, fehlt einem Anderen oder umgekehrt. Insgesamt sollte jedoch das Gesamtpaket stimmig sein. Wir waren uns einig: Sooo schlecht wir hier, war das Paket noch nie !!",34,30b6bb93-4cb5-4b01-9649-fcd017212616,de
166,2406,873595019,813006,0,Essen OK aber Service und Freundlichkeit eine KATASTROPHE,2023-01-02,V1122OTralphk,,"Auch wenn das Essen OK war, werden wir diesen Laden mit Sicherheit nicht mehr betretetn.",2.0,bonn,Pizzeria Tuscolo,de,"Wir hatten Silvester einen Tisch für 20:30 Uhr reserviert und wollten einen netten Abend in dem Restaurant verbringen. Nachdem wir das Essen bestellt hatten, teilte man uns um 21:15 Uhr mit, dass wir die letzte Runde bestellen dürften weil man um 22:00 Uhr schließen möchte. Nachdem man das Brot zur Vorspeise vergessen hatte und den Wein erst nach dem Essen brachte, wurde noch ein ungeniesbares Weizenbier, in dem wohl noch Spülwasser war, serviert. Entschuldigung Fehlanzeige! Um 21:25 bat man uns auszutrinken und zu zahlen, weil man zeitnah schließen möchte. Wir wurden mit den anderen Gästen rausgekehrt und aufgrund der internen, lautstarken Streitigkeiten des Personals bemerkte man unsere Verabschiedung nicht einmal. Auch wenn das Essen OK war, werden wir diesen Laden mit Sicherheit nicht mehr betretetn. So geht man mit Gästen nicht um! Rundum ein sehr unproffesionelles, ja sogar unverschämtes Verhalten, dass wir in dieser Form noch nicht erlebt haben.",6,2536a345-dde6-40bb-9dcd-4d983bd4b6fd,de
167,3053,890402326,1005252,0,Wenig Klasse,2023-05-15,Michael D,,Offenbar will man durch Mittelmäßiges mehr junges Publikum anlocken.,3.0,wiesbaden,BENNER´s Bistronomie,de,"Leider hat uns der Aufenthalt im ehemaligen Käfers nicht mehr gefallen. Seit der Renovierung hin zum Benners wurde alles Atmosphärisches abgehängt. Das Lokal wirkt jetzt dunkel und triste. Die Live-Musik durch einen ""Alleinunterhalter"" ist auf Pop getrimmt (mit Gesang) und viel zu laut. Offenbar will man durch Mittelmäßiges mehr junges Publikum anlocken. Aber es wirkt wie in einem schlechten Mallorca-Hotel. Die Getränke waren O.K. aber teuer. Schade für die ehemalige Perle im Kurhaus.",4,28b9f629-dd3d-4aa7-a54b-154516c59a81,de
168,2752,890493138,7244219,1,Empfehlenswert,2023-05-15,OGTS02,"Offenburg, Deutschland",Wir waren hier essen und mit der Qualität des Essens wirklich super zufrieden.,4.0,mannheim,Die Metzgerei,de,"Die Metzgerei ist ein kleines, uriges Lokal im Mannheimer Lindenhof. Wir waren hier essen und mit der Qualität des Essens wirklich super zufrieden. Insgesamt kann man einen Besuch der Metzgerei definitiv weiterempfehlen.",1,68169986-e6ae-4781-b1a4-01dc721ccf6c,de
169,2922,884419292,7322855,9,5 Sterne wären zu wenig ,2023-04-01,Roving41975954656,,Essen - wie immer - GRANDIOS!,5.0,augsburg,SteakManufaktur,de,Also wir kommen immer wieder gerne hierher! Essen - wie immer - GRANDIOS! Kellner (Yassin) supernett! Sind durch und durch zufrieden 😃 ,1,0a8c2a48-b64c-44fd-a900-73d10678af07,de
170,1636,918236266,2420584,0,Zum wiederholten Male ein Satz mit x. Es wird nicht besser.,2023-09-24,thomasbY4132PR,"Essen, Deutschland","Ich kenne sämtliche Kaschemmen, aber wenn ich in LOC in einer billigen Teestube einen Köfte- Teller mit Salat zum Reinsetzen bekomme, alles handgemacht und das mit der hingequälten LOC im LOC vergleiche setze ich mich lieber für 12 Euro in die Teestube.Das Publikum im LOC ist auch ein echter Nervfaktor, Wichtigtuer die echte türkische von einer Fake- Küche nicht unterscheiden können.",1.0,essen,Restaurant Tablo,de,"Völlig überteuert, alles in allem ein Ärgernis. Wenn ich was nicht mag, dann ist es eine Küche die über gesalzene Preise ein Versprechen abgibt welches sie nicht annähernd einhalten kann. Man fühlt sich völlig abgezockt. Ich maße mir an sehr gut beurteilen zu können zu welchen Dingen gute türkische Küche in der Lage ist. Meine Mutter ist Deutsche, mein Vater Türke. Ich kenne sämtliche Kaschemmen, aber wenn ich in Bottrop in einer billigen Teestube einen Köfte- Teller mit Salat zum Reinsetzen bekomme, alles handgemacht und das mit der hingequälten Macker- Küche im Tablo vergleiche setze ich mich lieber für 12 Euro in die Teestube.Das Publikum im Tablo ist auch ein echter Nervfaktor, Wichtigtuer die echte türkische von einer Fake- Küche nicht unterscheiden können.",5,2d6c722f-778c-45e8-969c-8bc5aa004435,de
171,856,883606015,1190751,8,Leider eine teure Enttäuschung,2023-03-26,984juliam,"München, Deutschland",Wir waren am Freitagabend zu siebt in der Trattoria essen.,2.0,frankfurt,Trattoria i Siciliani,de,"Wir waren am Freitagabend zu siebt in der Trattoria essen. Vorweg wollten wir uns Antipasti teilen. Platten hätten sie nicht. Dann halt sieben einzelne Antipastiportionen. Die vegetarische Variante bestand aus 3 kleinen Auberginenvariationen plus einem anderen Gemüse und schlug mit 20€ pro Person zu Buche! Das war eine absolute Unverschämtheit. Beim Weißwein hatten wir einen Wein für 39€ bestellt und wünschten uns dann von der Bedienung einen weiteren"" vergleichbaren Wein"" dazu. Auf der Rechnung merkten wir dann, dass die zweite Flasche 61€ kostet. In einem guten Restaurant wird einem das vorher gesagt, bevor sie auf den Tisch gestellt wird. Damit nicht genug, die Bedienung schenkte gerne zügig nach - mischte dabei aber bei zwei Freunden die Weißweine!?Die Höhe der Rechnung und unser empfundenes Restauranterlebnis passten hier überhaupt nicht zusammen. Und ich gehe wirklich gerne und viel und auch hochpreisig essen. Wir werden dort nicht mehr aufkreuzen.  ",0,0ee5f182-07cf-4f19-8054-edf29495ca65,de
172,542,892480321,742684,2,Stimmung: Gut! Biertrinken: Ja! Essen: Naja…,2023-05-29,Evaontherocks,,"Der Schweinsbraten war o. k., wir haben noch Knödel nachgeordert, da es für uns ein bisschen wenig war, das hat beim Personal zusätzlichen Stress ausgelöst, der Knödel kam dann aber zeitnah.",3.0,münchen,Hofbräuhaus,de,"Wir waren am Pfingstsonntag im Hofbräuhaus, das Lokal war wie zu erwarten sehr voll. Die Stimmung war toll, wir haben die bayrische Kultur und die Umgebung des Hauses genossen.Wir mussten recht lange warten, um die Bestellung aufzugeben, auch auf das Essen haben wir recht lange gewartet, das ist aber natürlich kein Problem für uns gewesen, wir haben damit gerechnet. Der Service wirkte gestresst (kein Wunder), war aber freundlich jedoch auch recht unpersönlich, alles musste zackig bestellt werden, Fliessbandfeeling. Der Schweinsbraten war o. k., wir haben noch Knödel nachgeordert, da es für uns ein bisschen wenig war, das hat beim Personal zusätzlichen Stress ausgelöst, der Knödel kam dann aber zeitnah. Wir hatten zudem einen Wurstsalat, der war eine absolute Enttäuschung. Einfach billigste Wurstpackung aufgerissen, genauso auf den Teller geworfen und fertig. Zum Dessert hatten wir einen Kaiserschmarrn, der war gut.Fazit: wer einmal die Stimmung erleben möchte und ein gutes Bier trinken möchte, ist im Hofbräuhaus sicher am richtigen Ort. Wer wirklich gut essen möchte, sucht besser woanders.",3,6c31d038-3057-4794-b79f-1b8cbdc6b1f5,de
173,684,891575974,7235024,0,"Schmackhaftes, frisch gekochtes Essen, hat mich immer beeindruckt.",2023-05-23,Mimsfuchs,"Münsterland, Deutschland","Als sehr schmackhaft empfinde ich den Kartoffelsalat, der nicht aus dem Eimer kommt und frisch zubereitet wird.",4.0,köln,Früh am Dom,de,"Habe das ""Früh am Dom"" schon oft besucht. Das Essen ist immer frisch gekocht und heiss. Als sehr schmackhaft empfinde ich den Kartoffelsalat, der nicht aus dem Eimer kommt und frisch zubereitet wird. Preise für das Kölsch (0,2 l) empfinde ich etwas übertrieben. Es sind ja nur 2 Schluck. Aber das ist da wohl halt so....",2,a641a096-dc92-4209-aa0f-30641f0917a7,de
174,1407,878685954,2084055,22,2 tolle Abende im Ratskeller,2023-02-14,Tini_2312,,"Sehr positiv überzeugt von ""meinen"" beiden Kellnerinnen Lena und Ihre Ausbilderin Andrea.",5.0,leipzig,Ratskeller,de,"Berufsbedingt für 3 Tage in Leipzig gewesen und 2 Abende im Ratskeller verbracht. Super leckeres Essen und vorallem Bier. Sehr positiv überzeugt von ""meinen"" beiden Kellnerinnen Lena und Ihre Ausbilderin Andrea. Hervorragende Freundlichkeit mit einem ganz tollen Lächeln und der nötigen Aufmerksamkeit. Sobald Leipzig ansteht sofort wieder in den Ratskeller.Liebe Grüße von der ""Blonden Dame"" Tisch 40 / 19 :)",2,752053b5-f9c7-41a2-81f5-1ea3d035b86a,de
175,2825,885663660,908561,0,Schon lange nicht mehr so schlecht gegessen ,2023-04-10,michaellL5805JV,"Lissabon, Portugal","Das Fleisch war trocken und zäh, die Sauce fertig aus der Tüte.Herr Anders ist sicherlich fünf Mal an uns ohne zu Grüßen vorbeigegangen.",1.0,karlsruhe,Anders auf dem Turmberg,de,"Schon lange nicht mehr so schlecht gegessen! Angefangen mit relativ nüchterner Begrüßung: die Garderobe ist dort hinten. Menu gab es nur Tischweise ohne Auswahlmöglichkeiten für Vegetarier. Suppe war nicht heiß, kümmerte den Service aber nicht. Die Teller des Hauptgangs wurden uns dagegen so heiss in die Hand gedrückt, ohne Vorwarnung. Das Fleisch war trocken und zäh, die Sauce fertig aus der Tüte.Herr Anders ist sicherlich fünf Mal an uns ohne zu Grüßen vorbeigegangen. Der Service hat sich entschuldigt, jedoch ohne Entgegenkommen oder kleiner Geste des Hauses. Wir werden unser Erlebnis aktiv kommunizieren.",5,bea5f9ac-5b9f-4883-a673-bc61ececa8b6,de
176,32,871783636,1341041,0,"Lecker, aber....",2022-12-15,anjahQ6521OX,,!Sowohl im Oktober bei meinem Besuch als auch im November laufen die immer wieder um den Wagen herum und lassen sich auch von den vielen Menschen nicht verschrecken.,2.0,berlin,Mustafa's Gemüse Kebab,de,"Immer wieder wenn ich mal in Berlin bin, muss ich zu Mustafa. Ist eben bis dato mal einer leckere und andere Alternative als zu den anderen Döner Imbisse.Ich habe auch immer ewig langes Warten dafür in Kauf genommen. Verrückt. Man sollte die Zeit anders nutzen. Denn irgendwie geht es mir mittlerweile auf den Keks diese Warterei. Obwohl man dabei immer nette Leute kennenlernt.Ich denke, dass die lange Schlange vor dem Imbiss eine clevere Marketingstrategie ist. Man kann kommen wann man will, ohne mind. 30 Minuten oder länger zu warten geht es nicht. Und es liegt definitiv nicht an der Masse der Kunden, sondern an deren Abfertigung bzw. Bearbeitung der Bestellung. Da wird wirklich jede Kartoffel- und Gemüsescheibe einzeln auf das Brot gelegt, dabei gescherzt und gelacht, gute Freunde im Vorbeigehen begrüßt und natürlich auch gequatscht. Versteht mich jetzt nicht falsch: jeder möchte seine Bestellung ordentlich und vielleicht auch mi ""ein bisschen Liebe"" zubereitet bekommen und natürlich muss Arbeit auch Spaß bringen, besonders wenn man weiß, dass es den ganzen Tag nicht besser wird. Aber ehrlich: würden sie ein klein wenig schneller arbeiten, wäre die Schlange der Wartenden nicht so lang und vielleicht würden dann auch nicht so Viele auf den Imbisswagen aufmerksam. So denkt doch jeder der Touristen, ""da muss ich hin, das muss gut sein"". Ist es ja auch dem Grunde nach.Aber der letzte Knackpunkt kommt noch!!! Die Ratten!!! Das geht gar nicht!!!Sowohl im Oktober bei meinem Besuch als auch im November laufen die immer wieder um den Wagen herum und lassen sich auch von den vielen Menschen nicht verschrecken. Na ja, denen schmeckt es auch.Ich werden auf jeden Fall beim nächsten Mal in Berlin einen anderen Gemüse Döner aufsuchen.",16,cc8ee740-f387-40a4-b8cb-3ec77ac56641,de
177,2558,908638002,947380,0,Rustikal in Münster,2023-08-07,rroschlau,"Lauffen am Neckar, Deutschland",Die Qualität des Essens war ausgezeichnet.,3.0,münster,Altes Gasthaus Leve,de,"Die Qualität des Essens war ausgezeichnet. Wir bekamen aber einen „Katzentisch“ zugewiesen - mit dem Hinweis, dass wir eine Stunde Zeit zum Essen hätten. Der Service entsprach dann diesem Empfang: rustikal, was aber nicht unfreundlich bedeutet, sondern eben nur etwas speziell…",0,679a636d-c9d1-4d63-aeba-d2ee5041d3ab,de
178,2661,913288912,1340365,0,Ein Muss in Münster,2023-08-27,Curious68060374934,,Schönes Lokal mit gutbürgerlicher Küche und regionalen Produkten.,4.0,münster,Kleiner Kiepenkerl,de,"Gutes Essen und toller, freundlicher Service. Schönes Lokal mit gutbürgerlicher Küche und regionalen Produkten. Weiter so!",1,019d8017-4b62-445d-b91f-021194eb698b,de
179,1808,893577389,8009090,10,"JGA/ Geburtstag, Essen Top",2023-06-05,Marina W,,"Wenn wir mal wieder in LOC sind, werden wir sicher wieder da essen gehen ☺️",5.0,dresden,Mamma Mia,de,"Top Restaurant in Dresden das ich nur weiterempfehlen kann. War alles sehr lecker und alle waren sehr freundlich und hilfsbereit ☺️ Wir hatten da einen JGA inklusive Geburtstag. War zum Schluss auch eine tolle Überraschung für die Braut. Wenn wir mal wieder in Dresden sind, werden wir sicher wieder da essen gehen ☺️",3,2c5ce415-f468-4447-a120-19a2dd97f744,de
